   ILREP   N   L
   -----   -   -
   111       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-33  1.28E-25  8.24E-22  1.52E-19  8.78E-19
             1.39E-18  8.88E-19  4.28E-19  1.77E-19  4.92E-20  1.79E-20  6.44E-21  1.64E-21  5.83E-22
   113       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.18E-34  2.51E-26  2.15E-22  2.04E-19  1.66E-18
             2.87E-18  1.89E-18  9.17E-19  3.80E-19  1.06E-19  3.86E-20  1.39E-20  3.54E-21  1.26E-21
   114       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.69E-32  1.95E-24  1.40E-20  6.77E-18  5.28E-17
             9.12E-17  6.02E-17  2.93E-17  1.22E-17  3.39E-18  1.24E-18  4.44E-19  1.13E-19  4.02E-20
   115       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.46E-33  5.29E-25  4.44E-21  4.23E-18  3.54E-17
             6.19E-17  4.10E-17  2.00E-17  8.29E-18  2.31E-18  8.44E-19  3.03E-19  7.74E-20  2.75E-20
   116       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.04E-32  1.09E-23  7.19E-20  9.69E-18  4.42E-17
             6.45E-17  3.96E-17  1.89E-17  7.78E-18  2.15E-18  7.85E-19  2.82E-19  7.20E-20  2.55E-20
   117       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.06E-33  8.41E-25  5.53E-21  7.16E-19  3.12E-18
             4.46E-18  2.71E-18  1.29E-18  5.29E-19  1.46E-19  5.33E-20  1.91E-20  4.89E-21  1.73E-21
   118       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-33  1.21E-25  8.01E-22  1.51E-19  8.80E-19
             1.40E-18  8.95E-19  4.32E-19  1.78E-19  4.96E-20  1.81E-20  6.50E-21  1.66E-21  5.88E-22
   120       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.94E-34  2.34E-26  2.06E-22  2.02E-19  1.65E-18
             2.86E-18  1.88E-18  9.15E-19  3.80E-19  1.06E-19  3.86E-20  1.39E-20  3.54E-21  1.26E-21
   121       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-32  1.85E-24  1.35E-20  6.63E-18  5.19E-17
             8.98E-17  5.93E-17  2.89E-17  1.20E-17  3.34E-18  1.22E-18  4.38E-19  1.12E-19  3.97E-20
   122       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.08E-33  5.03E-25  4.30E-21  4.09E-18  3.43E-17
             6.01E-17  3.98E-17  1.94E-17  8.06E-18  2.25E-18  8.20E-19  2.95E-19  7.52E-20  2.67E-20
   123       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.29E-32  1.03E-23  6.97E-20  9.53E-18  4.37E-17
             6.39E-17  3.93E-17  1.88E-17  7.72E-18  2.14E-18  7.80E-19  2.80E-19  7.15E-20  2.53E-20
   124       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.51E-33  8.04E-25  5.38E-21  7.06E-19  3.10E-18
             4.44E-18  2.70E-18  1.28E-18  5.28E-19  1.46E-19  5.32E-20  1.91E-20  4.88E-21  1.73E-21
   125       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-33  1.22E-25  8.22E-22  1.64E-19  9.78E-19
             1.57E-18  1.01E-18  4.87E-19  2.01E-19  5.60E-20  2.04E-20  7.33E-21  1.87E-21  6.64E-22
   127       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.78E-34  2.23E-26  2.00E-22  2.00E-19  1.65E-18
             2.86E-18  1.88E-18  9.15E-19  3.79E-19  1.06E-19  3.86E-20  1.39E-20  3.54E-21  1.26E-21
   128       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.41E-32  1.77E-24  1.31E-20  6.53E-18  5.13E-17
             8.90E-17  5.88E-17  2.87E-17  1.19E-17  3.32E-18  1.21E-18  4.35E-19  1.11E-19  3.94E-20
   129       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.79E-33  4.84E-25  4.19E-21  4.01E-18  3.37E-17
             5.91E-17  3.92E-17  1.91E-17  7.95E-18  2.21E-18  8.09E-19  2.91E-19  7.42E-20  2.63E-20
   130       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.66E-32  9.88E-24  6.76E-20  9.37E-18  4.32E-17
             6.34E-17  3.90E-17  1.87E-17  7.68E-18  2.13E-18  7.76E-19  2.78E-19  7.11E-20  2.52E-20
   131       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.05E-33  7.72E-25  5.25E-21  6.97E-19  3.07E-18
             4.41E-18  2.68E-18  1.28E-18  5.25E-19  1.45E-19  5.30E-20  1.90E-20  4.85E-21  1.72E-21
   132       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.37E-34  1.17E-25  7.99E-22  1.62E-19  9.71E-19
             1.56E-18  1.00E-18  4.85E-19  2.01E-19  5.58E-20  2.04E-20  7.31E-21  1.87E-21  6.62E-22
   134       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.65E-34  2.13E-26  1.95E-22  1.99E-19  1.64E-18
             2.85E-18  1.88E-18  9.13E-19  3.79E-19  1.06E-19  3.85E-20  1.38E-20  3.53E-21  1.25E-21
   135       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.32E-32  1.70E-24  1.28E-20  6.38E-18  5.02E-17
             8.72E-17  5.77E-17  2.81E-17  1.17E-17  3.25E-18  1.19E-18  4.27E-19  1.09E-19  3.86E-20
   136       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.55E-33  4.66E-25  4.11E-21  3.98E-18  3.36E-17
             5.90E-17  3.92E-17  1.91E-17  7.93E-18  2.21E-18  8.07E-19  2.90E-19  7.41E-20  2.63E-20
   137       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.13E-32  9.46E-24  6.57E-20  9.21E-18  4.28E-17
             6.30E-17  3.89E-17  1.86E-17  7.65E-18  2.12E-18  7.73E-19  2.78E-19  7.09E-20  2.51E-20
   138       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.67E-33  7.44E-25  5.13E-21  6.89E-19  3.05E-18
             4.39E-18  2.68E-18  1.28E-18  5.24E-19  1.45E-19  5.29E-20  1.90E-20  4.84E-21  1.72E-21
   139       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.74E-34  1.12E-25  7.77E-22  1.60E-19  9.65E-19
             1.56E-18  1.00E-18  4.84E-19  2.00E-19  5.57E-20  2.03E-20  7.30E-21  1.86E-21  6.61E-22
   141       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-34  2.04E-26  1.90E-22  1.97E-19  1.63E-18
             2.84E-18  1.88E-18  9.13E-19  3.79E-19  1.05E-19  3.85E-20  1.38E-20  3.53E-21  1.25E-21
   142       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.24E-32  1.64E-24  1.25E-20  6.33E-18  5.00E-17
             8.69E-17  5.75E-17  2.81E-17  1.16E-17  3.25E-18  1.19E-18  4.26E-19  1.09E-19  3.86E-20
   143       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.35E-33  4.52E-25  4.03E-21  3.95E-18  3.34E-17
             5.88E-17  3.91E-17  1.91E-17  7.92E-18  2.21E-18  8.06E-19  2.89E-19  7.39E-20  2.62E-20
   144       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.68E-32  9.09E-24  6.39E-20  9.07E-18  4.24E-17
             6.26E-17  3.87E-17  1.85E-17  7.62E-18  2.11E-18  7.71E-19  2.77E-19  7.06E-20  2.50E-20
   145       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.35E-33  7.19E-25  5.02E-21  6.80E-19  3.03E-18
             4.37E-18  2.67E-18  1.27E-18  5.23E-19  1.45E-19  5.27E-20  1.89E-20  4.83E-21  1.71E-21
   146       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.20E-34  1.08E-25  7.57E-22  1.58E-19  9.58E-19
             1.55E-18  9.99E-19  4.83E-19  2.00E-19  5.56E-20  2.03E-20  7.28E-21  1.86E-21  6.60E-22
   148       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.44E-34  1.96E-26  1.86E-22  1.96E-19  1.63E-18
             2.84E-18  1.87E-18  9.12E-19  3.79E-19  1.05E-19  3.85E-20  1.38E-20  3.53E-21  1.25E-21
   149       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.17E-32  1.59E-24  1.23E-20  6.28E-18  4.98E-17
             8.67E-17  5.74E-17  2.80E-17  1.16E-17  3.24E-18  1.18E-18  4.25E-19  1.09E-19  3.85E-20
   150       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.17E-33  4.38E-25  3.95E-21  3.91E-18  3.31E-17
             5.83E-17  3.88E-17  1.89E-17  7.86E-18  2.19E-18  8.00E-19  2.87E-19  7.34E-20  2.60E-20
   151       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.28E-32  8.73E-24  6.21E-20  8.92E-18  4.20E-17
             6.23E-17  3.85E-17  1.84E-17  7.59E-18  2.11E-18  7.68E-19  2.76E-19  7.04E-20  2.50E-20
   152       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.07E-33  6.96E-25  4.92E-21  6.72E-19  3.01E-18
             4.35E-18  2.66E-18  1.27E-18  5.21E-19  1.44E-19  5.26E-20  1.89E-20  4.82E-21  1.71E-21
   153       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.74E-34  1.04E-25  7.37E-22  1.56E-19  9.52E-19
             1.55E-18  9.95E-19  4.82E-19  1.99E-19  5.54E-20  2.02E-20  7.26E-21  1.85E-21  6.58E-22
   155       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.28E-35  6.25E-27  6.76E-23  9.03E-20  7.66E-19
             1.34E-18  8.89E-19  4.33E-19  1.80E-19  5.01E-20  1.83E-20  6.57E-21  1.68E-21  5.95E-22
   156       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.94E-33  5.74E-25  4.67E-21  2.66E-18  2.15E-17
             3.76E-17  2.50E-17  1.22E-17  5.07E-18  1.41E-18  5.16E-19  1.85E-19  4.73E-20  1.68E-20
   157       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.06E-33  1.56E-25  1.52E-21  1.72E-18  1.48E-17
             2.61E-17  1.74E-17  8.50E-18  3.53E-18  9.85E-19  3.60E-19  1.29E-19  3.30E-20  1.17E-20
   158       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.90E-32  2.80E-24  2.06E-20  3.37E-18  1.75E-17
             2.69E-17  1.69E-17  8.15E-18  3.36E-18  9.34E-19  3.41E-19  1.22E-19  3.12E-20  1.11E-20
   159       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.79E-33  2.61E-25  1.90E-21  2.80E-19  1.33E-18
             1.97E-18  1.22E-18  5.83E-19  2.40E-19  6.65E-20  2.42E-20  8.70E-21  2.22E-21  7.88E-22
   160       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.16E-34  4.53E-26  3.32E-22  7.07E-20  4.32E-19
             7.01E-19  4.52E-19  2.19E-19  9.04E-20  2.51E-20  9.17E-21  3.30E-21  8.42E-22  2.98E-22
   162       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.06E-35  4.70E-27  5.66E-23  8.79E-20  7.55E-19
             1.33E-18  8.82E-19  4.30E-19  1.79E-19  4.98E-20  1.82E-20  6.53E-21  1.67E-21  5.91E-22
   163       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.04E-33  4.66E-25  3.95E-21  2.55E-18  2.10E-17
             3.71E-17  2.47E-17  1.21E-17  5.01E-18  1.40E-18  5.10E-19  1.83E-19  4.68E-20  1.66E-20
   164       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.44E-34  1.30E-25  1.34E-21  1.67E-18  1.45E-17
             2.57E-17  1.71E-17  8.38E-18  3.48E-18  9.71E-19  3.55E-19  1.27E-19  3.26E-20  1.15E-20
   165       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-32  2.10E-24  1.59E-20  2.90E-18  1.62E-17
             2.56E-17  1.63E-17  7.87E-18  3.25E-18  9.05E-19  3.30E-19  1.19E-19  3.03E-20  1.07E-20
   166       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-33  2.10E-25  1.57E-21  2.48E-19  1.24E-18
             1.88E-18  1.18E-18  5.65E-19  2.33E-19  6.46E-20  2.36E-20  8.46E-21  2.16E-21  7.66E-22
   167       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.36E-34  3.55E-26  2.69E-22  6.41E-20  4.11E-19
             6.77E-19  4.39E-19  2.13E-19  8.81E-20  2.45E-20  8.95E-21  3.21E-21  8.21E-22  2.91E-22
   169       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.35E-35  3.74E-27  4.94E-23  8.60E-20  7.44E-19
             1.31E-18  8.73E-19  4.26E-19  1.77E-19  4.93E-20  1.80E-20  6.47E-21  1.65E-21  5.86E-22
   170       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.48E-33  3.93E-25  3.45E-21  2.47E-18  2.06E-17
             3.64E-17  2.43E-17  1.19E-17  4.94E-18  1.38E-18  5.03E-19  1.81E-19  4.62E-20  1.64E-20
   171       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.01E-34  1.12E-25  1.20E-21  1.62E-18  1.41E-17
             2.51E-17  1.68E-17  8.22E-18  3.42E-18  9.52E-19  3.48E-19  1.25E-19  3.19E-20  1.13E-20
   172       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.05E-32  1.66E-24  1.28E-20  2.58E-18  1.52E-17
             2.46E-17  1.58E-17  7.64E-18  3.16E-18  8.79E-19  3.21E-19  1.15E-19  2.94E-20  1.04E-20
   173       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.10E-33  1.72E-25  1.31E-21  2.23E-19  1.17E-18
             1.81E-18  1.14E-18  5.49E-19  2.27E-19  6.29E-20  2.30E-20  8.24E-21  2.10E-21  7.47E-22
   174       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.74E-34  2.70E-26  2.10E-22  5.73E-20  3.87E-19
             6.48E-19  4.23E-19  2.05E-19  8.51E-20  2.37E-20  8.64E-21  3.11E-21  7.93E-22  2.81E-22
   176       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.64E-36  5.80E-28  9.76E-24  2.15E-20  1.88E-19
             3.32E-19  2.21E-19  1.08E-19  4.47E-20  1.25E-20  4.55E-21  1.64E-21  4.18E-22  1.48E-22
   177       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.09E-34  8.08E-26  7.30E-22  5.95E-19  5.03E-18
             8.92E-18  5.95E-18  2.91E-18  1.21E-18  3.37E-19  1.23E-19  4.43E-20  1.13E-20  4.01E-21
   178       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.40E-34  2.23E-26  2.56E-22  3.92E-19  3.45E-18
             6.14E-18  4.11E-18  2.01E-18  8.35E-19  2.33E-19  8.50E-20  3.05E-20  7.80E-21  2.77E-21
   179       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.08E-33  3.31E-25  2.57E-21  5.85E-19  3.67E-18
             6.01E-18  3.89E-18  1.89E-18  7.82E-19  2.17E-19  7.94E-20  2.85E-20  7.28E-21  2.58E-21
   180       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.25E-34  3.58E-26  2.75E-22  5.07E-20  2.81E-19
             4.42E-19  2.81E-19  1.36E-19  5.60E-20  1.56E-20  5.67E-21  2.04E-21  5.20E-22  1.85E-22
   181       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.20E-35  5.09E-27  4.05E-23  1.34E-20  9.59E-20
             1.63E-19  1.07E-19  5.19E-20  2.15E-20  5.99E-21  2.19E-21  7.86E-22  2.01E-22  7.12E-23
   183       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.09E-36  3.40E-28  7.82E-24  2.08E-20  1.83E-19
             3.24E-19  2.15E-19  1.05E-19  4.37E-20  1.22E-20  4.44E-21  1.60E-21  4.08E-22  1.45E-22
   184       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.44E-34  5.55E-26  5.39E-22  5.59E-19  4.83E-18
             8.59E-18  5.75E-18  2.81E-18  1.17E-18  3.26E-19  1.19E-19  4.28E-20  1.09E-20  3.88E-21
   185       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.83E-35  1.59E-26  2.04E-22  3.67E-19  3.25E-18
             5.80E-18  3.88E-18  1.90E-18  7.90E-19  2.20E-19  8.04E-20  2.89E-20  7.38E-21  2.62E-21
   186       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-33  2.15E-25  1.71E-21  4.88E-19  3.34E-18
             5.61E-18  3.67E-18  1.78E-18  7.40E-19  2.06E-19  7.52E-20  2.70E-20  6.90E-21  2.45E-21
   187       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.49E-34  2.41E-26  1.88E-22  4.16E-20  2.54E-19
             4.12E-19  2.66E-19  1.29E-19  5.32E-20  1.48E-20  5.40E-21  1.94E-21  4.95E-22  1.76E-22
   188       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.99E-35  3.21E-27  2.65E-23  1.14E-20  8.62E-20
             1.48E-19  9.78E-20  4.77E-20  1.98E-20  5.51E-21  2.01E-21  7.23E-22  1.85E-22  6.55E-23
   190       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.36E-36  2.23E-28  6.74E-24  1.99E-20  1.76E-19
             3.11E-19  2.07E-19  1.01E-19  4.20E-20  1.17E-20  4.27E-21  1.54E-21  3.92E-22  1.39E-22
   191       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.32E-34  3.79E-26  4.01E-22  5.19E-19  4.55E-18
             8.13E-18  5.45E-18  2.67E-18  1.11E-18  3.09E-19  1.13E-19  4.06E-20  1.04E-20  3.68E-21
   192       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.77E-35  1.11E-26  1.61E-22  3.34E-19  2.98E-18
             5.32E-18  3.56E-18  1.74E-18  7.25E-19  2.02E-19  7.38E-20  2.65E-20  6.77E-21  2.40E-21
   193       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.30E-34  1.36E-25  1.11E-21  4.10E-19  3.02E-18
             5.17E-18  3.41E-18  1.66E-18  6.89E-19  1.92E-19  7.00E-20  2.52E-20  6.43E-21  2.28E-21
   194       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.65E-35  1.58E-26  1.26E-22  3.44E-20  2.30E-19
             3.83E-19  2.49E-19  1.21E-19  5.01E-20  1.39E-20  5.09E-21  1.83E-21  4.67E-22  1.66E-22
   195       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.21E-35  1.98E-27  1.70E-23  9.52E-21  7.56E-20
             1.31E-19  8.70E-20  4.24E-20  1.76E-20  4.90E-21  1.79E-21  6.43E-22  1.64E-22  5.83E-23
   197       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.11E-37  1.51E-28  5.93E-24  1.88E-20  1.66E-19
             2.95E-19  1.96E-19  9.58E-20  3.98E-20  1.11E-20  4.05E-21  1.46E-21  3.72E-22  1.32E-22
   198       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-34  2.62E-26  3.05E-22  4.74E-19  4.21E-18
             7.53E-18  5.05E-18  2.47E-18  1.03E-18  2.87E-19  1.05E-19  3.76E-20  9.62E-21  3.41E-21
   199       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.70E-35  7.75E-27  1.28E-22  2.97E-19  2.66E-18
             4.76E-18  3.18E-18  1.56E-18  6.48E-19  1.81E-19  6.60E-20  2.37E-20  6.06E-21  2.15E-21
   200       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.41E-34  8.89E-26  7.47E-22  3.51E-19  2.72E-18
             4.71E-18  3.12E-18  1.52E-18  6.31E-19  1.76E-19  6.42E-20  2.31E-20  5.89E-21  2.09E-21
   201       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.43E-35  1.06E-26  8.60E-23  2.93E-20  2.10E-19
             3.55E-19  2.33E-19  1.13E-19  4.69E-20  1.31E-20  4.77E-21  1.71E-21  4.37E-22  1.55E-22
   202       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.77E-36  1.28E-27  1.15E-23  8.04E-21  6.56E-20
             1.15E-19  7.60E-20  3.71E-20  1.54E-20  4.29E-21  1.57E-21  5.63E-22  1.44E-22  5.10E-23

   INREP
   -----
     4       0.00E+00  0.00E+00  9.54E-28  1.66E-20  5.92E-17  4.50E-15  1.17E-14  1.87E-14  2.83E-14  2.41E-14
             1.49E-14  5.61E-15  2.30E-15  8.78E-16  2.33E-16  8.36E-17  2.98E-17  7.57E-18  2.68E-18
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.23E-35  1.52E-23  1.36E-19  1.16E-17  5.77E-16  1.98E-15
             2.26E-15  1.16E-15  5.20E-16  2.07E-16  5.62E-17  2.04E-17  7.28E-18  1.86E-18  6.58E-19
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.79E-27  1.94E-21  1.29E-18  2.37E-16  1.14E-15
             1.53E-15  8.63E-16  3.99E-16  1.61E-16  4.42E-17  1.61E-17  5.75E-18  1.47E-18  5.20E-19
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.43E-29  3.37E-22  5.21E-19  1.27E-16  7.08E-16
             1.02E-15  6.06E-16  2.85E-16  1.16E-16  3.20E-17  1.16E-17  4.17E-18  1.06E-18  3.77E-19
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.22E-29  1.39E-22  3.11E-19  5.46E-17  3.06E-16
             4.56E-16  2.76E-16  1.31E-16  5.35E-17  1.48E-17  5.38E-18  1.93E-18  4.93E-19  1.75E-19
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.58E-30  7.69E-23  2.31E-19  4.52E-17  2.66E-16
             4.08E-16  2.51E-16  1.20E-16  4.92E-17  1.36E-17  4.96E-18  1.78E-18  4.54E-19  1.61E-19
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.54E-30  5.10E-23  1.85E-19  3.48E-17  2.08E-16
             3.26E-16  2.04E-16  9.76E-17  4.01E-17  1.11E-17  4.06E-18  1.46E-18  3.72E-19  1.32E-19
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.45E-31  3.80E-23  1.60E-19  3.20E-17  1.96E-16
             3.10E-16  1.96E-16  9.41E-17  3.88E-17  1.08E-17  3.92E-18  1.41E-18  3.60E-19  1.28E-19
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.39E-31  3.05E-23  1.43E-19  2.92E-17  1.81E-16
             2.89E-16  1.83E-16  8.82E-17  3.64E-17  1.01E-17  3.68E-18  1.32E-18  3.38E-19  1.20E-19
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.80E-31  2.57E-23  1.31E-19  2.73E-17  1.70E-16
             2.73E-16  1.74E-16  8.40E-17  3.47E-17  9.63E-18  3.51E-18  1.26E-18  3.22E-19  1.14E-19
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.89E-31  2.24E-23  1.22E-19  2.62E-17  1.64E-16
             2.66E-16  1.70E-16  8.22E-17  3.40E-17  9.44E-18  3.44E-18  1.24E-18  3.16E-19  1.12E-19
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.32E-31  2.01E-23  1.16E-19  2.52E-17  1.59E-16
             2.59E-16  1.67E-16  8.05E-17  3.33E-17  9.25E-18  3.37E-18  1.21E-18  3.09E-19  1.10E-19
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.93E-31  1.83E-23  1.10E-19  2.45E-17  1.56E-16
             2.54E-16  1.64E-16  7.92E-17  3.28E-17  9.10E-18  3.32E-18  1.19E-18  3.05E-19  1.08E-19
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.70E-31  1.74E-23  1.08E-19  2.37E-17  1.50E-16
             2.44E-16  1.57E-16  7.61E-17  3.15E-17  8.75E-18  3.19E-18  1.15E-18  2.93E-19  1.04E-19
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.49E-31  1.62E-23  1.04E-19  2.27E-17  1.43E-16
             2.33E-16  1.50E-16  7.26E-17  3.01E-17  8.36E-18  3.05E-18  1.09E-18  2.80E-19  9.92E-20
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.34E-31  1.53E-23  1.01E-19  2.22E-17  1.40E-16
             2.28E-16  1.47E-16  7.12E-17  2.95E-17  8.19E-18  2.99E-18  1.07E-18  2.74E-19  9.72E-20
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.20E-31  1.43E-23  9.68E-20  2.18E-17  1.38E-16
             2.26E-16  1.46E-16  7.08E-17  2.93E-17  8.15E-18  2.98E-18  1.07E-18  2.73E-19  9.68E-20
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.10E-31  1.36E-23  9.39E-20  2.13E-17  1.36E-16
             2.23E-16  1.44E-16  6.98E-17  2.89E-17  8.03E-18  2.93E-18  1.05E-18  2.69E-19  9.54E-20
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.02E-31  1.30E-23  9.12E-20  2.10E-17  1.34E-16
             2.20E-16  1.43E-16  6.91E-17  2.86E-17  7.96E-18  2.91E-18  1.04E-18  2.67E-19  9.46E-20
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.47E-32  1.25E-23  8.87E-20  2.06E-17  1.32E-16
             2.18E-16  1.41E-16  6.85E-17  2.84E-17  7.89E-18  2.88E-18  1.03E-18  2.64E-19  9.37E-20
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.89E-32  1.20E-23  8.64E-20  2.04E-17  1.31E-16
             2.17E-16  1.41E-16  6.83E-17  2.83E-17  7.87E-18  2.87E-18  1.03E-18  2.64E-19  9.35E-20
    25       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.36E-32  1.16E-23  8.42E-20  2.01E-17  1.30E-16
             2.16E-16  1.40E-16  6.80E-17  2.82E-17  7.84E-18  2.86E-18  1.03E-18  2.63E-19  9.31E-20
    26       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.62E-32  3.85E-24  2.91E-20  8.19E-18  5.63E-17
