SEQ='SI'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63529903.3   NPRNTI= 5   NPRNTF= 5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2 3P1             (2)1( 0.5)        0.0 
     2          3S2 3P1             (2)1( 1.5)      276.8 
     3          3S1 3P2             (4)1( 0.5)    35412.3 
     4          3S1 3P2             (4)1( 1.5)    35509.5 
     5          3S1 3P2             (4)1( 2.5)    35669.3 

   IC RESOLVED LEVEL INDEXING           BWNR=  63523229.5   NLVL= 298
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
             2.97E-17  1.00E-15  2.14E-15  2.04E-15  9.70E-16  4.27E-16  1.69E-16  4.56E-17  1.65E-17
    55       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.97E-27  2.89E-20
             2.94E-17  9.96E-16  2.13E-15  2.03E-15  9.66E-16  4.25E-16  1.68E-16  4.54E-17  1.64E-17
    56       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.89E-27  2.87E-20
             2.92E-17  9.90E-16  2.12E-15  2.02E-15  9.62E-16  4.23E-16  1.67E-16  4.52E-17  1.64E-17
    57       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.60E-27  2.79E-20
             2.84E-17  9.65E-16  2.07E-15  1.98E-15  9.45E-16  4.16E-16  1.64E-16  4.45E-17  1.61E-17
    58       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.22E-27  2.68E-20
             2.73E-17  9.30E-16  2.01E-15  1.92E-15  9.21E-16  4.06E-16  1.60E-16  4.34E-17  1.57E-17
    59       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.88E-27  2.58E-20
             2.63E-17  8.99E-16  1.95E-15  1.87E-15  8.98E-16  3.96E-16  1.57E-16  4.24E-17  1.53E-17
    60       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.48E-27  2.46E-20
             2.52E-17  8.62E-16  1.87E-15  1.80E-15  8.67E-16  3.83E-16  1.51E-16  4.10E-17  1.48E-17
    61       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.12E-27  2.36E-20
             2.41E-17  8.28E-16  1.80E-15  1.74E-15  8.37E-16  3.70E-16  1.46E-16  3.96E-17  1.43E-17
    62       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.65E-27  2.22E-20
             2.27E-17  7.81E-16  1.71E-15  1.65E-15  7.95E-16  3.51E-16  1.39E-16  3.76E-17  1.36E-17

                                                                                     --------------------------
                                                                                     PRTF= 3  LVLPRT= (4P  0.5)
   ILREP
   -----

   INREP
   -----

                                                                                     --------------------------
                                                                                     PRTF= 4  LVLPRT= (4P  1.5)
   ILREP
   -----

   INREP
   -----

                                                                                     --------------------------
                                                                                     PRTF= 5  LVLPRT= (4P  2.5)
   ILREP
   -----

   INREP
   -----



 --------------------------
 PRTI= 3  LVLPRT= (4P  0.5)

   INDX TE=  1.00E+01  2.00E+01  5.00E+01  1.00E+02  2.00E+02  5.00E+02  1.00E+03  2.00E+03  5.00E+03  1.00E+04
   ---- ---  2.00E+04  5.00E+04  1.00E+05  2.00E+05  5.00E+05  1.00E+06  2.00E+06  5.00E+06  1.00E+07
     1       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.85E-36  1.44E-23  1.40E-19
             8.50E-18  5.39E-17  6.53E-17  4.65E-17  1.86E-17  7.74E-18  2.97E-18  7.89E-19  2.84E-19
     2       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.44E-40  1.61E-30  9.87E-23  9.55E-19
             5.74E-17  3.53E-16  4.14E-16  2.88E-16  1.14E-16  4.70E-17  1.80E-17  4.78E-18  1.72E-18
     3       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.05E-35  5.53E-23  5.39E-19
             3.24E-17  2.00E-16  2.32E-16  1.60E-16  6.26E-17  2.58E-17  9.86E-18  2.61E-18  9.39E-19
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.51E-38  2.57E-28  7.73E-23  6.19E-21
             2.56E-19  4.04E-18  8.20E-18  7.39E-18  3.34E-18  1.44E-18  5.60E-19  1.50E-19  5.42E-20
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.34E-43  4.01E-30  1.14E-22  2.36E-20
             1.34E-18  3.68E-17  6.92E-17  5.74E-17  2.44E-17  1.03E-17  3.97E-18  1.06E-18  3.81E-19
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.08E-41  1.91E-28  5.44E-21  1.05E-18
             2.03E-17  2.17E-16  3.53E-16  2.85E-16  1.22E-16  5.15E-17  1.99E-17  5.33E-18  1.92E-18
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.96E-41  3.66E-28  1.04E-20  2.30E-18
             5.11E-17  4.01E-16  6.13E-16  4.92E-16  2.10E-16  8.92E-17  3.46E-17  9.24E-18  3.33E-18
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.30E-42  6.86E-29  1.99E-21  5.14E-19
             1.54E-17  1.30E-16  2.11E-16  1.84E-16  8.46E-17  3.69E-17  1.45E-17  3.92E-18  1.41E-18
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-41  1.07E-28  3.06E-21  8.35E-19
             2.84E-17  2.00E-16  2.51E-16  1.77E-16  6.98E-17  2.88E-17  1.10E-17  2.92E-18  1.05E-18
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.48E-42  7.84E-29  2.24E-21  5.26E-19
             1.51E-17  1.56E-16  2.46E-16  1.93E-16  8.01E-17  3.35E-17  1.29E-17  3.43E-18  1.23E-18
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.17E-41  1.08E-28  3.08E-21  7.28E-19
             2.21E-17  2.28E-16  3.54E-16  2.75E-16  1.14E-16  4.74E-17  1.82E-17  4.85E-18  1.74E-18
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.42E-41  1.32E-28  3.78E-21  9.86E-19
             4.08E-17  3.84E-16  5.30E-16  3.90E-16  1.57E-16  6.50E-17  2.49E-17  6.62E-18  2.38E-18
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.31E-45  4.05E-32  2.34E-24  2.05E-20
             2.27E-18  3.61E-17  6.26E-17  5.14E-17  2.20E-17  9.30E-18  3.60E-18  9.61E-19  3.46E-19
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.55E-39  2.33E-28  1.08E-23
             4.42E-20  3.57E-18  8.76E-18  8.22E-18  3.75E-18  1.61E-18  6.29E-19  1.69E-19  6.09E-20
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.55E-39  7.08E-28  7.04E-23
             2.96E-19  2.39E-17  5.87E-17  5.51E-17  2.51E-17  1.08E-17  4.22E-18  1.13E-18  4.08E-19
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.26E-38  1.15E-27  3.80E-23
             1.55E-19  1.27E-17  3.12E-17  2.91E-17  1.32E-17  5.69E-18  2.22E-18  5.95E-19  2.14E-19
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.22E-45  2.97E-32  8.73E-25  9.41E-22
             3.62E-19  1.29E-17  2.54E-17  2.15E-17  9.21E-18  3.88E-18  1.50E-18  4.00E-19  1.44E-19
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.52E-39  5.38E-28  8.57E-24
             3.05E-20  2.40E-18  5.78E-18  5.34E-18  2.41E-18  1.03E-18  4.02E-19  1.08E-19  3.88E-20
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.80E-36  9.27E-25  4.16E-21
             1.81E-19  2.24E-18  4.58E-18  4.14E-18  1.86E-18  8.00E-19  3.12E-19  8.36E-20  3.01E-20
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.07E-35  1.58E-23  7.10E-20
             2.94E-18  2.23E-17  3.72E-17  3.13E-17  1.36E-17  5.80E-18  2.25E-18  6.02E-19  2.17E-19
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.32E-35  2.75E-23  1.23E-19
             4.98E-18  2.73E-17  3.53E-17  2.66E-17  1.10E-17  4.61E-18  1.78E-18  4.74E-19  1.70E-19
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.22E-35  6.32E-24  2.84E-20
             1.14E-18  5.93E-18  7.57E-18  5.93E-18  2.58E-18  1.11E-18  4.32E-19  1.16E-19  4.18E-20
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-35  6.64E-24  2.98E-20
             1.43E-18  2.89E-17  6.60E-17  6.13E-17  2.78E-17  1.20E-17  4.67E-18  1.25E-18  4.52E-19
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.00E-36  4.65E-24  2.09E-20
             1.14E-18  3.36E-17  8.11E-17  7.65E-17  3.50E-17  1.51E-17  5.89E-18  1.58E-18  5.70E-19
    25       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.91E-35  1.50E-23  6.75E-20
             2.85E-18  2.77E-17  5.29E-17  4.72E-17  2.13E-17  9.13E-18  3.56E-18  9.56E-19  3.45E-19
    26       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.58E-35  1.85E-23  8.30E-20
             3.44E-18  2.77E-17  4.83E-17  4.15E-17  1.83E-17  7.80E-18  3.03E-18  8.11E-19  2.92E-19
    27       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.34E-41  1.43E-28  3.94E-24
             6.35E-21  4.69E-19  1.22E-18  1.21E-18  5.81E-19  2.55E-19  1.00E-19  2.71E-20  9.79E-21
    28       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.56E-40  3.99E-28  2.90E-23
             6.21E-20  4.53E-18  1.14E-17  1.10E-17  5.17E-18  2.25E-18  8.83E-19  2.38E-19  8.59E-20
    29       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.62E-40  7.07E-28  3.06E-23
             7.54E-20  5.55E-18  1.35E-17  1.26E-17  5.74E-18  2.47E-18  9.64E-19  2.59E-19  9.33E-20
    30       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.12E-41  7.65E-29  4.08E-24
             1.08E-20  7.98E-19  1.96E-18  1.85E-18  8.54E-19  3.69E-19  1.44E-19  3.88E-20  1.40E-20
    31       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-36  5.62E-24  5.08E-20
             2.92E-18  1.96E-17  2.72E-17  2.14E-17  9.10E-18  3.85E-18  1.49E-18  3.99E-19  1.44E-19
    32       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.51E-36  6.40E-24  5.79E-20
             3.36E-18  2.63E-17  4.16E-17  3.45E-17  1.50E-17  6.40E-18  2.48E-18  6.65E-19  2.40E-19
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.67E-36  7.08E-24  6.40E-20
             3.72E-18  2.70E-17  3.98E-17  3.24E-17  1.42E-17  6.04E-18  2.35E-18  6.31E-19  2.27E-19
    34       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.42E-36  5.99E-24  5.42E-20
             3.14E-18  2.50E-17  4.08E-17  3.47E-17  1.54E-17  6.59E-18  2.57E-18  6.88E-19  2.48E-19
    35       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.73E-37  3.27E-24  2.96E-20
             1.71E-18  1.24E-17  1.86E-17  1.52E-17  6.62E-18  2.82E-18  1.10E-18  2.94E-19  1.06E-19
    36       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.66E-36  1.55E-23  1.40E-19
             7.98E-18  4.82E-17  5.81E-17  4.16E-17  1.68E-17  7.01E-18  2.70E-18  7.18E-19  2.58E-19
    37       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-36  4.87E-24  4.40E-20
             2.57E-18  1.99E-17  3.11E-17  2.65E-17  1.20E-17  5.20E-18  2.04E-18  5.49E-19  1.98E-19
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.38E-36  1.01E-23  9.10E-20
             5.19E-18  3.24E-17  4.13E-17  3.05E-17  1.25E-17  5.23E-18  2.01E-18  5.36E-19  1.93E-19
    39       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.21E-37  3.47E-24  3.14E-20
             1.82E-18  1.50E-17  2.53E-17  2.20E-17  9.92E-18  4.28E-18  1.67E-18  4.49E-19  1.62E-19
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.19E-36  5.03E-24  4.55E-20
             2.61E-18  1.67E-17  2.15E-17  1.61E-17  6.72E-18  2.83E-18  1.09E-18  2.92E-19  1.05E-19
    41       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.95E-37  1.25E-24  1.13E-20
             6.50E-19  4.75E-18  7.19E-18  5.92E-18  2.59E-18  1.10E-18  4.29E-19  1.15E-19  4.15E-20
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.89E-37  4.18E-24  3.78E-20
             2.18E-18  1.64E-17  2.53E-17  2.09E-17  9.16E-18  3.91E-18  1.52E-18  4.07E-19  1.47E-19
    43       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.98E-37  1.50E-24  1.21E-20
             7.25E-19  1.27E-17  2.89E-17  2.73E-17  1.26E-17  5.44E-18  2.13E-18  5.71E-19  2.06E-19
    44       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.33E-38  3.36E-26  1.53E-22
             9.56E-21  3.52E-19  8.96E-19  8.85E-19  4.21E-19  1.84E-19  7.26E-20  1.96E-20  7.07E-21
    45       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.02E-36  3.06E-24  2.47E-20
             1.49E-18  2.65E-17  6.07E-17  5.73E-17  2.64E-17  1.14E-17  4.47E-18  1.20E-18  4.33E-19
    46       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.61E-36  4.83E-24  3.90E-20
             2.16E-18  1.94E-17  3.53E-17  3.17E-17  1.46E-17  6.31E-18  2.47E-18  6.65E-19  2.40E-19
    47       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.27E-37  2.19E-24  1.77E-20
             1.10E-18  2.29E-17  5.42E-17  5.16E-17  2.38E-17  1.03E-17  4.03E-18  1.08E-18  3.91E-19
    48       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.04E-37  1.52E-24  1.22E-20
             7.80E-19  1.79E-17  4.30E-17  4.12E-17  1.91E-17  8.26E-18  3.23E-18  8.69E-19  3.14E-19
    49       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.85E-37  1.76E-24  1.42E-20
             7.69E-19  5.74E-18  1.21E-17  1.35E-17  7.30E-18  3.35E-18  1.35E-18  3.70E-19  1.34E-19
    50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.44E-36  7.34E-24  5.92E-20
             3.24E-18  2.44E-17  3.85E-17  3.23E-17  1.43E-17  6.11E-18  2.38E-18  6.39E-19  2.30E-19
    51       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.58E-36  4.74E-24  3.83E-20
             2.13E-18  2.10E-17  3.92E-17  3.48E-17  1.56E-17  6.70E-18  2.61E-18  7.01E-19  2.53E-19
    52       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.12E-38  3.36E-25  3.32E-21
             2.22E-19  3.31E-18  6.68E-18  5.97E-18  2.67E-18  1.14E-18  4.45E-19  1.19E-19  4.30E-20
    53       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.12E-38  5.00E-25  4.97E-21
             4.66E-19  1.67E-17  3.92E-17  3.63E-17  1.64E-17  7.06E-18  2.75E-18  7.38E-19  2.66E-19
    54       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.10E-37  6.05E-25  6.01E-21
             5.76E-19  2.17E-17  5.12E-17  4.75E-17  2.15E-17  9.23E-18  3.60E-18  9.65E-19  3.48E-19
    55       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.44E-38  5.18E-25  5.11E-21
             3.32E-19  4.35E-18  8.45E-18  7.44E-18  3.30E-18  1.41E-18  5.49E-19  1.47E-19  5.30E-20
    56       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.22E-38  1.27E-25  1.03E-21
             7.32E-20  2.33E-18  6.00E-18  5.97E-18  2.84E-18  1.24E-18  4.90E-19  1.32E-19  4.78E-20
    57       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.50E-37  3.64E-24  4.09E-20
             2.60E-18  1.69E-17  2.08E-17  1.48E-17  5.91E-18  2.45E-18  9.37E-19  2.49E-19  8.94E-20
    58       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.00E-37  1.62E-24  1.82E-20
             1.20E-18  1.28E-17  2.43E-17  2.17E-17  9.81E-18  4.22E-18  1.65E-18  4.42E-19  1.60E-19
    59       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.91E-37  3.16E-24  3.55E-20
             2.29E-18  1.74E-17  2.58E-17  2.09E-17  9.11E-18  3.89E-18  1.51E-18  4.05E-19  1.46E-19
    60       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.21E-37  2.60E-24  2.91E-20
             1.89E-18  1.71E-17  2.96E-17  2.58E-17  1.16E-17  4.98E-18  1.94E-18  5.21E-19  1.88E-19
    61       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.01E-38  3.85E-25  3.82E-21
             3.84E-19  1.53E-17  3.64E-17  3.38E-17  1.53E-17  6.58E-18  2.56E-18  6.88E-19  2.48E-19
    62       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-37  7.08E-25  6.98E-21
             4.36E-19  4.39E-18  7.59E-18  6.40E-18  2.78E-18  1.18E-18  4.59E-19  1.23E-19  4.42E-20
    63       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.18E-37  6.45E-25  6.37E-21
             3.94E-19  3.65E-18  6.08E-18  5.08E-18  2.21E-18  9.38E-19  3.64E-19  9.73E-20  3.50E-20
    64       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.12E-38  2.81E-25  2.79E-21
             2.49E-19  8.29E-18  1.94E-17  1.80E-17  8.15E-18  3.50E-18  1.37E-18  3.66E-19  1.32E-19
    65       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.93E-38  3.51E-25  3.55E-21
             2.45E-19  5.46E-18  1.39E-17  1.40E-17  6.73E-18  2.96E-18  1.16E-18  3.15E-19  1.14E-19
    66       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.57E-41  7.82E-29  1.27E-24
             3.82E-21  4.07E-19  1.15E-18  1.18E-18  5.74E-19  2.53E-19  1.00E-19  2.70E-20  9.77E-21
    67       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.97E-38  3.83E-25  3.78E-21
             2.34E-19  2.19E-18  3.65E-18  3.02E-18  1.30E-18  5.51E-19  2.13E-19  5.70E-20  2.05E-20
    68       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-37  7.06E-25  6.97E-21
             4.53E-19  5.94E-18  1.15E-17  1.00E-17  4.44E-18  1.89E-18  7.36E-19  1.97E-19  7.10E-20
    69       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.50E-37  2.07E-24  2.10E-20
             1.29E-18  1.20E-17  2.30E-17  2.14E-17  1.01E-17  4.40E-18  1.73E-18  4.66E-19  1.68E-19
    70       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.05E-38  2.22E-25  2.21E-21
             1.55E-19  2.30E-18  4.48E-18  3.93E-18  1.74E-18  7.42E-19  2.89E-19  7.73E-20  2.78E-20
    71       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.94E-38  5.45E-25  5.38E-21
             3.32E-19  2.90E-18  4.67E-18  3.87E-18  1.68E-18  7.14E-19  2.77E-19  7.41E-20  2.67E-20
    72       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.78E-37  1.05E-24  1.07E-20
             7.01E-19  1.16E-17  2.72E-17  2.66E-17  1.26E-17  5.52E-18  2.17E-18  5.85E-19  2.11E-19
    73       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.24E-41  2.15E-28  6.66E-24
             3.08E-20  3.10E-18  8.47E-18  8.51E-18  4.07E-18  1.79E-18  7.04E-19  1.90E-19  6.86E-20
    74       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.79E-37  1.06E-24  1.08E-20
             6.61E-19  6.85E-18  1.60E-17  1.71E-17  8.77E-18  3.95E-18  1.57E-18  4.29E-19  1.55E-19
    75       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.91E-37  1.54E-24  1.73E-20
             1.11E-18  8.66E-18  1.31E-17  1.06E-17  4.58E-18  1.94E-18  7.54E-19  2.02E-19  7.26E-20
    76       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.42E-37  6.81E-24  7.64E-20
             4.85E-18  3.11E-17  3.80E-17  2.74E-17  1.11E-17  4.62E-18  1.78E-18  4.73E-19  1.70E-19
    77       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.61E-37  2.11E-24  2.37E-20
             1.51E-18  1.06E-17  1.56E-17  1.37E-17  6.42E-18  2.82E-18  1.12E-18  3.02E-19  1.09E-19
    78       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.36E-37  4.33E-24  4.87E-20
             3.09E-18  2.05E-17  2.61E-17  1.91E-17  7.73E-18  3.22E-18  1.24E-18  3.29E-19  1.18E-19
    79       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.67E-37  1.35E-24  1.52E-20
             9.96E-19  9.72E-18  1.78E-17  1.61E-17  7.40E-18  3.21E-18  1.26E-18  3.39E-19  1.22E-19
    80       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.56E-37  2.07E-24  2.32E-20
             1.49E-18  1.03E-17  1.37E-17  1.04E-17  4.36E-18  1.83E-18  7.07E-19  1.89E-19  6.79E-20
    81       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.89E-38  5.57E-25  6.25E-21
             4.02E-19  3.17E-18  4.92E-18  4.07E-18  1.78E-18  7.61E-19  2.96E-19  7.93E-20  2.86E-20
    82       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.59E-37  2.10E-24  2.35E-20
             1.53E-18  1.39E-17  2.42E-17  2.11E-17  9.48E-18  4.08E-18  1.59E-18  4.27E-19  1.54E-19
    83       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.48E-37  8.74E-25  8.84E-21
             5.69E-19  8.27E-18  1.91E-17  1.89E-17  9.04E-18  3.97E-18  1.56E-18  4.22E-19  1.53E-19
    84       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.30E-37  3.14E-24  3.18E-20
             1.92E-18  1.42E-17  2.35E-17  2.11E-17  9.81E-18  4.28E-18  1.68E-18  4.54E-19  1.64E-19
    85       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.75E-41  3.86E-28  6.32E-24
             1.78E-20  1.78E-18  4.75E-18  4.67E-18  2.20E-18  9.57E-19  3.75E-19  1.01E-19  3.65E-20
    86       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.30E-37  7.71E-25  7.81E-21
             4.71E-19  3.02E-18  3.91E-18  2.97E-18  1.25E-18  5.28E-19  2.04E-19  5.46E-20  1.97E-20
    87       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.96E-37  1.16E-24  1.18E-20
             7.26E-19  7.39E-18  1.53E-17  1.49E-17  7.19E-18  3.17E-18  1.25E-18  3.39E-19  1.22E-19
    88       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-37  7.61E-25  7.70E-21
             4.94E-19  6.99E-18  1.56E-17  1.50E-17  7.06E-18  3.07E-18  1.21E-18  3.25E-19  1.17E-19
