SEQ='SI'     NUCCHG=14                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  63496278.1   NPRNTI= 5   NPRNTF= 5
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2 3P1             (2)1( 2.5)        0.0 
     2          3S1 3P2             (4)1( 5.5)    39975.6 
     3          3S1 3P2             (2)2( 4.5)    55707.8 
     4          3S1 3P2             (2)0( 0.5)    73644.4 
     5          3S1 3P2             (2)1( 2.5)    80374.1 

   LS RESOLVED TERM INDEXING            BWNR=  63582352.7   NTRM= 821
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   INDX TE=  1.00E+01  2.00E+01  5.00E+01  1.00E+02  2.00E+02  5.00E+02  1.00E+03  2.00E+03  5.00E+03  1.00E+04
   ---- ---  2.00E+04  5.00E+04  1.00E+05  2.00E+05  5.00E+05  1.00E+06  2.00E+06  5.00E+06  1.00E+07
     1       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.04E-43  9.49E-28  2.89E-20  4.50E-16  6.51E-15
             1.52E-14  1.28E-14  7.20E-15  3.29E-15  9.80E-16  3.67E-16  1.34E-16  3.44E-17  1.22E-17
     2       0.00E+00  0.00E+00  2.50E-42  1.56E-28  7.34E-22  3.49E-18  3.28E-17  5.98E-17  4.25E-17  2.61E-16
             1.69E-15  3.03E-15  2.25E-15  1.19E-15  3.87E-16  1.49E-16  5.51E-17  1.43E-17  5.10E-18
     3       0.00E+00  0.00E+00  6.56E-38  4.10E-24  1.93E-17  9.17E-14  8.62E-13  1.57E-12  1.06E-12  5.22E-13
             2.18E-13  6.08E-14  2.23E-14  8.04E-15  2.06E-15  7.31E-16  2.59E-16  6.57E-17  2.32E-17
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.53E-27  3.49E-21  5.81E-18  9.07E-15  1.33E-13
             4.09E-13  4.35E-13  2.59E-13  1.21E-13  3.62E-14  1.36E-14  4.94E-15  1.27E-15  4.53E-16
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.98E-37  4.87E-25  2.95E-19  9.65E-16  2.33E-14
             1.13E-13  1.65E-13  1.10E-13  5.39E-14  1.67E-14  6.34E-15  2.32E-15  5.99E-16  2.13E-16
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.39E-40  1.27E-28  4.81E-22  3.01E-17  8.85E-16
             5.26E-15  1.15E-14  9.00E-15  4.80E-15  1.56E-15  6.01E-16  2.22E-16  5.75E-17  2.05E-17
     8       0.00E+00  0.00E+00  3.46E-31  1.62E-21  6.61E-17  1.82E-14  6.62E-14  7.51E-14  3.83E-14  2.42E-14
             5.71E-14  9.63E-14  6.92E-14  3.54E-14  1.12E-14  4.28E-15  1.57E-15  4.07E-16  1.45E-16
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.87E-33  1.34E-23  5.27E-18  3.11E-16
             3.65E-15  1.28E-14  1.15E-14  6.55E-15  2.21E-15  8.60E-16  3.19E-16  8.31E-17  2.97E-17
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.10E-37  8.61E-26  6.20E-19  9.43E-17
             1.85E-15  9.12E-15  9.20E-15  5.54E-15  1.93E-15  7.61E-16  2.84E-16  7.42E-17  2.65E-17
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.27E-46  1.48E-30  4.66E-23  3.24E-18  5.20E-16
             1.33E-14  6.18E-14  5.99E-14  3.53E-14  1.21E-14  4.76E-15  1.77E-15  4.62E-16  1.65E-16
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-44  3.23E-29  9.71E-22  1.61E-17  4.53E-16
             7.63E-15  3.78E-14  3.79E-14  2.27E-14  7.88E-15  3.10E-15  1.16E-15  3.02E-16  1.08E-16
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-31  1.14E-23  3.46E-19  5.49E-17
             2.06E-15  1.03E-14  1.02E-14  6.04E-15  2.09E-15  8.19E-16  3.05E-16  7.96E-17  2.85E-17
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.20E-38  1.13E-25  1.04E-18  1.72E-16
             3.89E-15  2.11E-14  2.19E-14  1.34E-14  4.71E-15  1.86E-15  6.95E-16  1.82E-16  6.49E-17
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.18E-36  1.98E-27  3.42E-20  2.94E-17
             2.03E-15  1.56E-14  1.77E-14  1.12E-14  4.03E-15  1.60E-15  6.01E-16  1.57E-16  5.63E-17
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.06E-41  1.57E-27  1.06E-19  3.09E-17
             7.23E-16  4.04E-15  4.31E-15  2.68E-15  9.52E-16  3.77E-16  1.41E-16  3.70E-17  1.32E-17
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.78E-40  1.24E-27  2.37E-20  8.92E-18
             4.48E-16  3.15E-15  3.47E-15  2.17E-15  7.74E-16  3.07E-16  1.15E-16  3.01E-17  1.08E-17
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.99E-26  6.86E-20  4.78E-17  1.55E-15  1.20E-14
             5.15E-14  1.55E-13  1.62E-13  1.02E-13  3.70E-14  1.48E-14  5.54E-15  1.45E-15  5.20E-16
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.14E-42  2.52E-28  4.98E-20  2.32E-17
             7.71E-16  4.90E-15  5.38E-15  3.38E-15  1.21E-15  4.81E-16  1.80E-16  4.72E-17  1.69E-17
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.89E-42  5.35E-28  7.04E-20  2.31E-17
             4.09E-16  1.99E-15  2.09E-15  1.29E-15  4.59E-16  1.82E-16  6.80E-17  1.78E-17  6.37E-18
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.61E-37  2.41E-27  1.99E-19  1.52E-16
             8.17E-15  5.87E-14  6.57E-14  4.15E-14  1.49E-14  5.93E-15  2.22E-15  5.83E-16  2.09E-16
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.36E-35  3.31E-26  1.23E-20  2.20E-17
             2.17E-15  1.99E-14  2.39E-14  1.57E-14  5.74E-15  2.30E-15  8.65E-16  2.27E-16  8.13E-17
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.19E-35  5.75E-26  8.44E-20  5.11E-17
             2.56E-15  1.68E-14  1.83E-14  1.14E-14  4.05E-15  1.61E-15  6.01E-16  1.57E-16  5.63E-17
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.29E-36  5.37E-27  1.77E-20  8.74E-18
             4.56E-16  3.47E-15  3.93E-15  2.50E-15  8.99E-16  3.58E-16  1.34E-16  3.52E-17  1.26E-17
    25       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.41E-42  2.37E-28  3.94E-20  1.45E-17
             2.40E-16  8.59E-16  7.82E-16  4.49E-16  1.52E-16  5.94E-17  2.21E-17  5.75E-18  2.05E-18
    26       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.75E-42  5.71E-28  1.08E-19  4.36E-17
             1.80E-15  1.69E-14  2.10E-14  1.40E-14  5.18E-15  2.08E-15  7.84E-16  2.06E-16  7.38E-17
    27       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.45E-35  2.39E-25  7.73E-20  4.76E-17
             3.75E-15  3.01E-14  3.46E-14  2.22E-14  8.02E-15  3.20E-15  1.20E-15  3.15E-16  1.13E-16
    28       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.76E-38  5.12E-28  4.67E-21  1.67E-17
             1.12E-15  7.47E-15  8.06E-15  5.00E-15  1.78E-15  7.03E-16  2.63E-16  6.89E-17  2.46E-17
    29       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.51E-42  3.63E-28  7.44E-20  4.44E-17
             2.26E-15  1.76E-14  2.04E-14  1.31E-14  4.76E-15  1.90E-15  7.12E-16  1.87E-16  6.69E-17
    30       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.50E-43  2.04E-28  7.11E-20  4.48E-17
             2.05E-15  1.56E-14  1.80E-14  1.16E-14  4.22E-15  1.68E-15  6.32E-16  1.66E-16  5.93E-17
    31       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.23E-38  1.02E-27  1.23E-19  1.06E-16
             5.95E-15  4.50E-14  5.13E-14  3.28E-14  1.18E-14  4.72E-15  1.77E-15  4.64E-16  1.66E-16
    32       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.07E-38  6.96E-28  2.28E-19  1.99E-16
             1.08E-14  7.88E-14  8.87E-14  5.63E-14  2.03E-14  8.07E-15  3.03E-15  7.93E-16  2.84E-16
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.49E-43  2.28E-28  8.62E-20  7.00E-17
             3.83E-15  2.93E-14  3.37E-14  2.16E-14  7.82E-15  3.12E-15  1.17E-15  3.07E-16  1.10E-16
    34       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.62E-44  3.49E-29  9.12E-21  6.11E-18
             3.58E-16  3.01E-15  3.56E-15  2.31E-15  8.42E-16  3.36E-16  1.26E-16  3.32E-17  1.19E-17
    35       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.02E-38  2.49E-28  6.29E-20  6.36E-17
             3.23E-15  2.02E-14  2.13E-14  1.31E-14  4.61E-15  1.82E-15  6.80E-16  1.78E-16  6.36E-17
    36       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.77E-43  1.19E-28  4.57E-20  3.07E-17
             1.22E-15  7.64E-15  8.23E-15  5.12E-15  1.82E-15  7.21E-16  2.70E-16  7.06E-17  2.53E-17
    37       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.41E-44  5.43E-29  2.58E-20  1.36E-17
             4.82E-16  3.89E-15  4.68E-15  3.07E-15  1.13E-15  4.52E-16  1.70E-16  4.47E-17  1.60E-17
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.62E-41  2.95E-30  3.03E-21  2.67E-17
             2.47E-15  2.13E-14  2.51E-14  1.63E-14  5.94E-15  2.37E-15  8.92E-16  2.34E-16  8.37E-17
    39       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.39E-37  5.07E-27  6.22E-21  1.87E-17
             2.23E-15  2.18E-14  2.65E-14  1.75E-14  6.42E-15  2.57E-15  9.67E-16  2.54E-16  9.10E-17
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.57E-44  3.17E-29  1.79E-20  9.86E-18
             2.33E-16  1.10E-15  1.10E-15  6.63E-16  2.31E-16  9.11E-17  3.40E-17  8.88E-18  3.17E-18
    41       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.72E-37  3.05E-27  1.37E-20  9.81E-18
             4.77E-16  3.40E-15  3.83E-15  2.44E-15  8.77E-16  3.49E-16  1.31E-16  3.43E-17  1.23E-17
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.45E-44  7.12E-29  3.51E-20  1.71E-17
             3.95E-16  2.47E-15  2.83E-15  1.82E-15  6.65E-16  2.65E-16  9.98E-17  2.62E-17  9.37E-18
    43       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.68E-44  2.64E-29  1.88E-20  1.84E-17
             1.57E-15  1.68E-14  2.13E-14  1.43E-14  5.30E-15  2.13E-15  8.04E-16  2.11E-16  7.57E-17
    44       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.74E-38  4.15E-26  2.26E-20  5.01E-17  4.87E-16
             1.23E-15  1.45E-15  9.84E-16  5.03E-16  1.61E-16  6.18E-17  2.28E-17  5.91E-18  2.11E-18
    45       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.02E-44  2.32E-29  1.83E-20  1.37E-17
             5.73E-16  4.13E-15  4.72E-15  3.03E-15  1.10E-15  4.37E-16  1.64E-16  4.30E-17  1.54E-17
    46       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.38E-40  1.15E-28  7.50E-20  8.59E-17
             4.68E-15  3.18E-14  3.48E-14  2.18E-14  7.77E-15  3.08E-15  1.15E-15  3.02E-16  1.08E-16
    47       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.22E-37  3.89E-27  9.25E-21  2.79E-17
             2.91E-15  2.72E-14  3.28E-14  2.16E-14  7.91E-15  3.17E-15  1.19E-15  3.13E-16  1.12E-16
    48       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-42  2.11E-30  2.23E-21  1.03E-17
             8.40E-16  6.34E-15  7.11E-15  4.50E-15  1.62E-15  6.44E-16  2.41E-16  6.32E-17  2.26E-17
    49       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.62E-37  1.62E-26  1.39E-19  1.03E-16
             4.74E-15  3.63E-14  4.20E-14  2.71E-14  9.85E-15  3.93E-15  1.48E-15  3.87E-16  1.39E-16
    50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.54E-44  3.60E-29  2.88E-20  2.77E-17
             1.81E-15  1.62E-14  1.96E-14  1.29E-14  4.74E-15  1.90E-15  7.14E-16  1.87E-16  6.71E-17
    51       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.07E-45  9.94E-30  1.21E-20  8.48E-18
             3.51E-16  3.23E-15  4.06E-15  2.72E-15  1.01E-15  4.07E-16  1.54E-16  4.04E-17  1.45E-17
    52       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.05E-45  3.27E-29  3.39E-20  3.07E-17
             1.69E-15  1.44E-14  1.72E-14  1.13E-14  4.15E-15  1.66E-15  6.25E-16  1.64E-16  5.88E-17
    53       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-39  1.09E-28  5.43E-20  6.56E-17
             4.15E-15  3.33E-14  3.88E-14  2.51E-14  9.11E-15  3.64E-15  1.37E-15  3.59E-16  1.28E-16
    54       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.07E-44  4.00E-29  4.24E-20  4.06E-17
             2.42E-15  2.12E-14  2.56E-14  1.68E-14  6.19E-15  2.48E-15  9.32E-16  2.45E-16  8.77E-17
    55       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.66E-44  9.93E-29  1.06E-19  1.19E-16
             7.69E-15  6.55E-14  7.80E-14  5.09E-14  1.86E-14  7.45E-15  2.80E-15  7.36E-16  2.63E-16
    56       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.89E-45  5.29E-30  4.70E-21  4.37E-18
             2.92E-16  2.76E-15  3.39E-15  2.25E-15  8.29E-16  3.33E-16  1.25E-16  3.29E-17  1.18E-17
    57       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.47E-40  1.10E-28  1.12E-19  1.39E-16
             9.08E-15  7.40E-14  8.65E-14  5.60E-14  2.04E-14  8.14E-15  3.06E-15  8.03E-16  2.87E-16
    58       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.68E-44  1.42E-28  1.54E-19  1.79E-16
             1.10E-14  8.76E-14  1.02E-13  6.57E-14  2.39E-14  9.54E-15  3.58E-15  9.40E-16  3.36E-16
    59       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-44  4.72E-29  5.14E-20  5.99E-17
             3.84E-15  3.17E-14  3.73E-14  2.42E-14  8.84E-15  3.53E-15  1.33E-15  3.49E-16  1.25E-16
    60       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.87E-45  1.86E-29  2.01E-20  2.35E-17
             1.38E-15  1.04E-14  1.18E-14  7.53E-15  2.72E-15  1.08E-15  4.07E-16  1.07E-16  3.82E-17
    61       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.40E-45  2.43E-29  2.76E-20  5.97E-17
             4.85E-15  4.01E-14  4.66E-14  3.01E-14  1.09E-14  4.36E-15  1.64E-15  4.29E-16  1.54E-16
    62       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.02E-44  3.91E-29  4.26E-20  4.91E-17
             3.22E-15  2.75E-14  3.28E-14  2.14E-14  7.84E-15  3.14E-15  1.18E-15  3.10E-16  1.11E-16
    63       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.83E-40  3.29E-29  2.70E-20  3.99E-17
             2.30E-15  1.47E-14  1.55E-14  9.44E-15  3.32E-15  1.31E-15  4.89E-16  1.28E-16  4.57E-17
    64       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.37E-45  2.10E-29  2.30E-20  2.16E-17
             1.01E-15  6.93E-15  7.72E-15  4.88E-15  1.75E-15  6.96E-16  2.61E-16  6.84E-17  2.45E-17
    65       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.46E-45  7.26E-30  8.91E-21  6.38E-18
             1.79E-16  9.80E-16  1.04E-15  6.44E-16  2.29E-16  9.07E-17  3.40E-17  8.89E-18  3.18E-18
    66       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.34E-43  2.54E-31  1.68E-21  2.28E-17
             2.44E-15  2.28E-14  2.76E-14  1.82E-14  6.69E-15  2.68E-15  1.01E-15  2.65E-16  9.48E-17
    67       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.07E-38  1.53E-27  3.55E-21  1.68E-17
             2.21E-15  2.26E-14  2.79E-14  1.85E-14  6.85E-15  2.75E-15  1.04E-15  2.72E-16  9.74E-17
    68       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.18E-38  7.61E-28  8.61E-21  9.36E-18
             5.68E-16  4.57E-15  5.36E-15  3.48E-15  1.27E-15  5.07E-16  1.90E-16  5.00E-17  1.79E-17
    69       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.47E-45  1.96E-29  2.09E-20  1.32E-17
             3.41E-16  2.21E-15  2.56E-15  1.67E-15  6.10E-16  2.44E-16  9.18E-17  2.41E-17  8.63E-18
    70       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.83E-45  9.35E-30  1.55E-20  1.73E-17
             1.47E-15  1.62E-14  2.09E-14  1.41E-14  5.27E-15  2.12E-15  8.00E-16  2.11E-16  7.54E-17
    71       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.87E-30  1.10E-20  1.06E-17
             5.02E-16  3.85E-15  4.48E-15  2.90E-15  1.06E-15  4.23E-16  1.59E-16  4.17E-17  1.49E-17
    72       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.84E-41  3.06E-29  4.56E-20  6.97E-17
             4.85E-15  3.98E-14  4.66E-14  3.02E-14  1.10E-14  4.39E-15  1.65E-15  4.33E-16  1.55E-16
    73       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.14E-39  3.10E-28  4.04E-21  2.15E-17
             2.51E-15  2.51E-14  3.10E-14  2.06E-14  7.60E-15  3.05E-15  1.15E-15  3.02E-16  1.08E-16
    74       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.75E-42  1.01E-30  1.52E-21  8.19E-18
             7.38E-16  5.90E-15  6.75E-15  4.32E-15  1.56E-15  6.21E-16  2.33E-16  6.11E-17  2.19E-17
    75       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.64E-38  1.25E-27  6.94E-20  7.69E-17
             4.93E-15  4.45E-14  5.42E-14  3.57E-14  1.32E-14  5.28E-15  1.99E-15  5.22E-16  1.87E-16
    76       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.10E-29  1.79E-20  2.20E-17
             1.62E-15  1.56E-14  1.93E-14  1.28E-14  4.74E-15  1.90E-15  7.16E-16  1.88E-16  6.74E-17
    77       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.21E-29  2.27E-20  2.50E-17
             1.51E-15  1.36E-14  1.67E-14  1.11E-14  4.09E-15  1.64E-15  6.17E-16  1.62E-16  5.81E-17
    78       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.14E-41  2.81E-29  3.50E-20  5.18E-17
             3.64E-15  3.12E-14  3.71E-14  2.42E-14  8.88E-15  3.55E-15  1.34E-15  3.51E-16  1.26E-16
    79       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.88E-30  3.21E-21  3.68E-18
             2.69E-16  2.67E-15  3.35E-15  2.24E-15  8.33E-16  3.35E-16  1.26E-16  3.32E-17  1.19E-17
    80       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.51E-29  2.88E-20  3.39E-17
             2.29E-15  2.14E-14  2.64E-14  1.75E-14  6.49E-15  2.61E-15  9.82E-16  2.58E-16  9.24E-17
    81       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.73E-29  7.14E-20  9.74E-17
             7.02E-15  6.40E-14  7.78E-14  5.13E-14  1.89E-14  7.58E-15  2.85E-15  7.50E-16  2.68E-16
    82       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.20E-30  1.17E-20  1.01E-17
             3.38E-16  2.06E-15  2.24E-15  1.41E-15  5.03E-16  2.00E-16  7.49E-17  1.96E-17  7.02E-18
    83       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.92E-29  3.62E-20  3.10E-17
             1.02E-15  6.10E-15  6.61E-15  4.14E-15  1.48E-15  5.87E-16  2.20E-16  5.76E-17  2.06E-17
    84       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.79E-42  4.03E-29  7.63E-20  1.15E-16
             8.26E-15  7.16E-14  8.55E-14  5.59E-14  2.05E-14  8.20E-15  3.09E-15  8.10E-16  2.90E-16
    85       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.73E-29  8.98E-20  7.54E-17
             2.45E-15  1.52E-14  1.68E-14  1.06E-14  3.83E-15  1.52E-15  5.72E-16  1.50E-16  5.36E-17
    86       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.55E-29  2.94E-20  2.48E-17
             8.29E-16  5.31E-15  5.94E-15  3.78E-15  1.36E-15  5.43E-16  2.04E-16  5.35E-17  1.91E-17
    87       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.42E-29  1.05E-19  1.49E-16
             1.02E-14  8.71E-14  1.04E-13  6.75E-14  2.47E-14  9.89E-15  3.72E-15  9.76E-16  3.49E-16
    88       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.77E-30  5.43E-21  8.53E-18
             5.13E-16  3.46E-15  3.73E-15  2.30E-15  8.16E-16  3.23E-16  1.21E-16  3.16E-17  1.13E-17
    89       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.99E-31  1.20E-21  2.43E-18
             1.67E-16  1.17E-15  1.28E-15  7.94E-16  2.82E-16  1.12E-16  4.18E-17  1.09E-17  3.91E-18
    90       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.81E-29  3.50E-20  4.99E-17
             3.57E-15  3.16E-14  3.80E-14  2.49E-14  9.15E-15  3.66E-15  1.38E-15  3.62E-16  1.30E-16
    91       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.66E-30  1.29E-20  1.91E-17
             1.28E-15  1.04E-14  1.21E-14  7.81E-15  2.84E-15  1.13E-15  4.26E-16  1.12E-16  4.00E-17
    92       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.58E-29  3.12E-20  5.80E-17
             4.58E-15  3.95E-14  4.68E-14  3.05E-14  1.11E-14  4.45E-15  1.67E-15  4.39E-16  1.57E-16
    93       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.49E-29  2.90E-20  4.04E-17
             2.92E-15  2.65E-14  3.22E-14  2.12E-14  7.82E-15  3.14E-15  1.18E-15  3.10E-16  1.11E-16
    94       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-41  1.01E-29  1.70E-20  3.16E-17
             2.05E-15  1.40E-14  1.50E-14  9.29E-15  3.29E-15  1.30E-15  4.86E-16  1.27E-16  4.55E-17
    95       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.13E-30  1.58E-20  1.79E-17
             9.06E-16  6.60E-15  7.48E-15  4.77E-15  1.72E-15  6.87E-16  2.58E-16  6.76E-17  2.42E-17
    96       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.55E-39  2.21E-28  6.09E-21  7.07E-18
             4.57E-16  4.21E-15  5.18E-15  3.44E-15  1.27E-15  5.11E-16  1.93E-16  5.06E-17  1.81E-17
    97       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.92E-39  4.59E-28  2.01E-21  1.54E-17
             2.11E-15  2.22E-14  2.78E-14  1.85E-14  6.86E-15  2.76E-15  1.04E-15  2.73E-16  9.78E-17
    98       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.15E-43  3.82E-31  1.70E-21  2.03E-17
             2.36E-15  2.32E-14  2.86E-14  1.90E-14  7.02E-15  2.82E-15  1.06E-15  2.79E-16  9.98E-17
    99       0.00E+00  0.00E+00  5.94E-33  2.79E-23  1.13E-18  3.12E-16  1.14E-15  1.29E-15  6.89E-16  6.53E-16
             2.52E-15  1.11E-14  1.21E-14  7.67E-15  2.77E-15  1.11E-15  4.15E-16  1.09E-16  3.90E-17
