SEQ='SI'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63496462.9   NPRNTI=10   NPRNTF=12
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
    39       1.97E-18  1.15E-18  4.90E-19  2.28E-19  9.74E-20  2.85E-20  1.07E-20  3.90E-21  1.01E-21  3.58E-22
             1.27E-22  3.22E-23  1.14E-23  4.04E-24  1.02E-24  3.61E-25  1.28E-25  3.24E-26  1.14E-26
    40       1.83E-18  1.07E-18  4.49E-19  2.08E-19  8.82E-20  2.57E-20  9.59E-21  3.50E-21  9.02E-22  3.21E-22
             1.14E-22  2.89E-23  1.02E-23  3.62E-24  9.15E-25  3.24E-25  1.14E-25  2.90E-26  1.03E-26
    41       1.75E-18  1.01E-18  4.21E-19  1.94E-19  8.17E-20  2.36E-20  8.81E-21  3.21E-21  8.27E-22  2.94E-22
             1.04E-22  2.65E-23  9.36E-24  3.31E-24  8.38E-25  2.97E-25  1.05E-25  2.65E-26  9.39E-27
    42       1.60E-18  9.16E-19  3.79E-19  1.73E-19  7.26E-20  2.09E-20  7.78E-21  2.83E-21  7.28E-22  2.59E-22
             9.19E-23  2.33E-23  8.24E-24  2.92E-24  7.38E-25  2.61E-25  9.23E-26  2.34E-26  8.26E-27
    43       1.55E-18  8.81E-19  3.61E-19  1.64E-19  6.84E-20  1.96E-20  7.28E-21  2.64E-21  6.80E-22  2.42E-22
             8.58E-23  2.18E-23  7.70E-24  2.72E-24  6.89E-25  2.44E-25  8.62E-26  2.18E-26  7.71E-27
    44       1.46E-18  8.24E-19  3.34E-19  1.51E-19  6.26E-20  1.79E-20  6.62E-21  2.40E-21  6.18E-22  2.20E-22
             7.79E-23  1.97E-23  6.98E-24  2.47E-24  6.25E-25  2.21E-25  7.82E-26  1.98E-26  7.00E-27
    45       1.35E-18  7.58E-19  3.05E-19  1.37E-19  5.65E-20  1.61E-20  5.94E-21  2.15E-21  5.53E-22  1.97E-22
             6.97E-23  1.77E-23  6.25E-24  2.21E-24  5.59E-25  1.98E-25  7.00E-26  1.77E-26  6.26E-27
    46       1.25E-18  6.97E-19  2.78E-19  1.24E-19  5.10E-20  1.44E-20  5.33E-21  1.93E-21  4.96E-22  1.76E-22
             6.25E-23  1.58E-23  5.60E-24  1.98E-24  5.01E-25  1.77E-25  6.27E-26  1.59E-26  5.61E-27
    47       1.39E-18  7.75E-19  3.07E-19  1.36E-19  5.59E-20  1.58E-20  5.83E-21  2.11E-21  5.42E-22  1.93E-22
             6.83E-23  1.73E-23  6.12E-24  2.17E-24  5.48E-25  1.94E-25  6.85E-26  1.73E-26  6.13E-27
    48       1.12E-18  6.20E-19  2.43E-19  1.07E-19  4.37E-20  1.23E-20  4.52E-21  1.63E-21  4.19E-22  1.49E-22
             5.27E-23  1.34E-23  4.73E-24  1.67E-24  4.23E-25  1.50E-25  5.29E-26  1.34E-26  4.73E-27
    49       1.09E-18  5.97E-19  2.32E-19  1.02E-19  4.14E-20  1.16E-20  4.26E-21  1.54E-21  3.95E-22  1.40E-22
             4.97E-23  1.26E-23  4.45E-24  1.58E-24  3.99E-25  1.41E-25  4.98E-26  1.26E-26  4.46E-27
    50       1.02E-18  5.57E-19  2.15E-19  9.38E-20  3.80E-20  1.06E-20  3.89E-21  1.41E-21  3.60E-22  1.28E-22
             4.53E-23  1.15E-23  4.06E-24  1.44E-24  3.63E-25  1.29E-25  4.54E-26  1.15E-26  4.07E-27
    51       9.28E-19  5.04E-19  1.93E-19  8.37E-20  3.38E-20  9.40E-21  3.45E-21  1.24E-21  3.18E-22  1.13E-22
             4.00E-23  1.01E-23  3.59E-24  1.27E-24  3.21E-25  1.13E-25  4.01E-26  1.02E-26  3.59E-27
    52       8.92E-19  4.82E-19  1.83E-19  7.91E-20  3.18E-20  8.81E-21  3.23E-21  1.16E-21  2.98E-22  1.06E-22
             3.74E-23  9.48E-24  3.35E-24  1.19E-24  3.00E-25  1.06E-25  3.75E-26  9.50E-27  3.36E-27
    53       8.65E-19  4.65E-19  1.76E-19  7.55E-20  3.02E-20  8.36E-21  3.06E-21  1.10E-21  2.82E-22  1.00E-22
             3.55E-23  8.98E-24  3.18E-24  1.12E-24  2.84E-25  1.00E-25  3.55E-26  8.99E-27  3.18E-27
    54       9.46E-19  5.06E-19  1.89E-19  8.10E-20  3.23E-20  8.90E-21  3.25E-21  1.17E-21  2.99E-22  1.06E-22
             3.76E-23  9.52E-24  3.37E-24  1.19E-24  3.01E-25  1.07E-25  3.77E-26  9.53E-27  3.37E-27
    55       9.71E-19  5.17E-19  1.93E-19  8.22E-20  3.27E-20  9.01E-21  3.29E-21  1.18E-21  3.03E-22  1.07E-22
             3.81E-23  9.64E-24  3.41E-24  1.21E-24  3.05E-25  1.08E-25  3.81E-26  9.65E-27  3.41E-27
    56       8.91E-19  4.71E-19  1.74E-19  7.39E-20  2.93E-20  8.03E-21  2.93E-21  1.05E-21  2.69E-22  9.54E-23
             3.38E-23  8.56E-24  3.03E-24  1.07E-24  2.71E-25  9.57E-26  3.39E-26  8.56E-27  3.03E-27
    57       7.75E-19  4.02E-19  1.45E-19  6.07E-20  2.38E-20  6.48E-21  2.35E-21  8.45E-22  2.16E-22  7.65E-23
             2.71E-23  6.86E-24  2.42E-24  8.58E-25  2.17E-25  7.67E-26  2.71E-26  6.86E-27  2.43E-27
    58       5.98E-19  3.02E-19  1.05E-19  4.33E-20  1.67E-20  4.51E-21  1.63E-21  5.84E-22  1.49E-22  5.27E-23
             1.87E-23  4.73E-24  1.67E-24  5.91E-25  1.50E-25  5.29E-26  1.87E-26  4.73E-27  1.67E-27
    59       4.90E-19  2.42E-19  8.19E-20  3.31E-20  1.27E-20  3.38E-21  1.22E-21  4.36E-22  1.11E-22  3.93E-23
             1.39E-23  3.52E-24  1.24E-24  4.40E-25  1.11E-25  3.94E-26  1.39E-26  3.52E-27  1.25E-27
    60       8.52E-19  4.09E-19  1.35E-19  5.35E-20  2.03E-20  5.38E-21  1.94E-21  6.91E-22  1.76E-22  6.23E-23
             2.20E-23  5.58E-24  1.97E-24  6.97E-25  1.76E-25  6.24E-26  2.21E-26  5.58E-27  1.97E-27
    61       4.56E-19  2.13E-19  6.78E-20  2.65E-20  9.94E-21  2.61E-21  9.37E-22  3.34E-22  8.48E-23  3.00E-23
             1.06E-23  2.69E-24  9.51E-25  3.36E-25  8.51E-26  3.01E-26  1.06E-26  2.69E-27  9.51E-28
    62       6.12E-19  2.76E-19  8.53E-20  3.28E-20  1.22E-20  3.18E-21  1.14E-21  4.04E-22  1.03E-22  3.63E-23
             1.29E-23  3.25E-24  1.15E-24  4.07E-25  1.03E-25  3.64E-26  1.29E-26  3.25E-27  1.15E-27
    63       6.08E-19  2.65E-19  7.89E-20  2.99E-20  1.10E-20  2.84E-21  1.01E-21  3.60E-22  9.13E-23  3.23E-23
             1.14E-23  2.89E-24  1.02E-24  3.62E-25  9.15E-26  3.23E-26  1.14E-26  2.89E-27  1.02E-27
    64       7.47E-19  3.11E-19  8.91E-20  3.31E-20  1.20E-20  3.09E-21  1.10E-21  3.90E-22  9.88E-23  3.49E-23
             1.24E-23  3.13E-24  1.11E-24  3.91E-25  9.89E-26  3.50E-26  1.24E-26  3.13E-27  1.11E-27
    65       3.02E-18  1.22E-18  3.41E-19  1.26E-19  4.53E-20  1.16E-20  4.13E-21  1.46E-21  3.71E-22  1.31E-22
             4.63E-23  1.17E-23  4.15E-24  1.47E-24  3.71E-25  1.31E-25  4.64E-26  1.17E-26  4.15E-27
    66       1.67E-18  6.53E-19  1.77E-19  6.44E-20  2.31E-20  5.89E-21  2.09E-21  7.40E-22  1.87E-22  6.63E-23
             2.34E-23  5.93E-24  2.10E-24  7.41E-25  1.87E-25  6.63E-26  2.34E-26  5.93E-27  2.10E-27
    67       2.97E-18  1.14E-18  3.04E-19  1.10E-19  3.91E-20  9.97E-21  3.53E-21  1.25E-21  3.16E-22  1.12E-22
             3.96E-23  1.00E-23  3.54E-24  1.25E-24  3.17E-25  1.12E-25  3.96E-26  1.00E-26  3.54E-27
    68       6.48E-18  2.42E-18  6.33E-19  2.27E-19  8.07E-20  2.05E-20  7.26E-21  2.57E-21  6.50E-22  2.30E-22
             8.12E-23  2.05E-23  7.27E-24  2.57E-24  6.50E-25  2.30E-25  8.12E-26  2.06E-26  7.27E-27
    69       4.63E-18  1.70E-18  4.43E-19  1.58E-19  5.61E-20  1.42E-20  5.04E-21  1.78E-21  4.51E-22  1.59E-22
             5.64E-23  1.43E-23  5.04E-24  1.78E-24  4.51E-25  1.59E-25  5.64E-26  1.43E-26  5.04E-27
    70       2.18E-17  7.90E-18  2.03E-18  7.22E-19  2.56E-19  6.49E-20  2.30E-20  8.12E-21  2.05E-21  7.26E-22
             2.57E-22  6.50E-23  2.30E-23  8.12E-24  2.05E-24  7.26E-25  2.57E-25  6.50E-26  2.30E-26
    71       8.28E-18  2.98E-18  7.63E-19  2.71E-19  9.59E-20  2.43E-20  8.59E-21  3.04E-21  7.69E-22  2.72E-22
             9.61E-23  2.43E-23  8.59E-24  3.04E-24  7.69E-25  2.72E-25  9.61E-26  2.43E-26  8.59E-27
    72       1.82E-17  6.51E-18  1.65E-18  5.86E-19  2.07E-19  5.25E-20  1.86E-20  6.56E-21  1.66E-21  5.87E-22
             2.08E-22  5.25E-23  1.86E-23  6.56E-24  1.66E-24  5.87E-25  2.08E-25  5.25E-26  1.86E-26
    73       4.23E-17  1.50E-17  3.82E-18  1.35E-18  4.78E-19  1.21E-19  4.28E-20  1.51E-20  3.83E-21  1.35E-21
             4.78E-22  1.21E-22  4.28E-23  1.51E-23  3.83E-24  1.35E-24  4.78E-25  1.21E-25  4.28E-26
    74       1.28E-16  4.52E-17  1.15E-17  4.05E-18  1.43E-18  3.62E-19  1.28E-19  4.53E-20  1.15E-20  4.05E-21
             1.43E-21  3.62E-22  1.28E-22  4.53E-23  1.15E-23  4.05E-24  1.43E-24  3.62E-25  1.28E-25

                                                                                     --------------------------
                                                                                     PRTF= 5  LVLPRT= (4P  2.5)
   ILREP
   -----
     7       9.04E-22  6.35E-22  3.95E-22  2.71E-22  1.81E-22  9.67E-23  5.30E-23  2.69E-23  3.49E-23  8.05E-23
             1.53E-22  2.65E-22  3.50E-22  4.23E-22  4.71E-22  4.57E-22  4.07E-22  3.06E-22  2.13E-22
     8       1.51E-14  1.07E-14  6.73E-15  4.74E-15  3.33E-15  2.06E-15  1.40E-15  9.27E-16  4.97E-16  2.86E-16
             1.50E-16  5.63E-17  2.53E-17  1.28E-17  8.20E-18  6.84E-18  5.26E-18  2.97E-18  1.61E-18
     9       1.95E-14  1.38E-14  8.70E-15  6.16E-15  4.36E-15  2.77E-15  1.96E-15  1.39E-15  8.55E-16  5.75E-16
             3.74E-16  2.00E-16  1.17E-16  6.28E-17  2.40E-17  1.06E-17  4.35E-18  1.26E-18  4.76E-19
    10       5.39E-19  3.80E-19  2.38E-19  1.65E-19  1.13E-19  6.49E-20  4.01E-20  2.29E-20  9.41E-21  4.28E-21
             1.79E-21  5.18E-22  1.93E-22  7.04E-23  1.82E-23  6.49E-24  2.30E-24  5.84E-25  2.07E-25
    11       2.09E-22  1.47E-22  9.17E-23  6.32E-23  4.25E-23  2.34E-23  1.34E-23  6.76E-24  2.66E-24  2.30E-24
             2.89E-24  3.60E-24  3.93E-24  4.20E-24  4.32E-24  4.09E-24  3.59E-24  2.68E-24  1.86E-24
    12       2.02E-15  1.42E-15  8.96E-16  6.28E-16  4.36E-16  2.63E-16  1.73E-16  1.08E-16  5.18E-17  2.69E-17
             1.28E-17  4.26E-18  1.75E-18  7.55E-19  3.45E-19  2.43E-19  1.73E-19  9.35E-20  5.02E-20
    13       1.37E-15  9.69E-16  6.15E-16  4.37E-16  3.12E-16  2.01E-16  1.45E-16  1.04E-16  6.43E-17  4.22E-17
             2.63E-17  1.31E-17  7.26E-18  3.76E-18  1.40E-18  6.06E-19  2.48E-19  7.11E-20  2.68E-20
    14       1.02E-18  7.15E-19  4.45E-19  3.07E-19  2.07E-19  1.16E-19  6.91E-20  3.77E-20  1.45E-20  6.32E-21
             2.56E-21  7.16E-22  2.64E-22  9.53E-23  2.45E-23  8.70E-24  3.09E-24  7.82E-25  2.77E-25
    16       9.70E-23  6.81E-23  4.22E-23  2.89E-23  1.92E-23  1.03E-23  5.76E-24  2.85E-24  9.78E-25  5.04E-25
             3.64E-25  3.07E-25  2.89E-25  2.84E-25  2.79E-25  2.60E-25  2.27E-25  1.69E-25  1.17E-25
    17       6.34E-16  4.47E-16  2.80E-16  1.95E-16  1.34E-16  7.79E-17  4.90E-17  2.88E-17  1.25E-17  5.98E-18
             2.64E-18  8.11E-19  3.17E-19  1.26E-19  4.60E-20  2.72E-20  1.75E-20  8.94E-21  4.72E-21
    18       1.99E-16  1.41E-16  8.96E-17  6.39E-17  4.58E-17  3.00E-17  2.20E-17  1.60E-17  9.85E-18  6.32E-18
             3.80E-18  1.80E-18  9.67E-19  4.89E-19  1.78E-19  7.65E-20  3.11E-20  8.90E-21  3.34E-21
    19       1.06E-18  7.45E-19  4.61E-19  3.16E-19  2.10E-19  1.13E-19  6.51E-20  3.40E-20  1.24E-20  5.20E-21
             2.05E-21  5.61E-22  2.05E-22  7.36E-23  1.88E-23  6.68E-24  2.37E-24  6.00E-25  2.12E-25
    22       5.52E-23  3.87E-23  2.39E-23  1.62E-23  1.06E-23  5.48E-24  2.96E-24  1.42E-24  4.62E-25  1.99E-25
             1.01E-25  5.57E-26  4.31E-26  3.82E-26  3.56E-26  3.28E-26  2.84E-26  2.11E-26  1.46E-26
    23       2.01E-16  1.41E-16  8.80E-17  6.07E-17  4.10E-17  2.30E-17  1.39E-17  7.67E-18  3.05E-18  1.37E-18
             5.76E-19  1.68E-19  6.35E-20  2.41E-20  7.70E-21  3.93E-21  2.26E-21  1.07E-21  5.48E-22
    24       5.71E-17  4.02E-17  2.52E-17  1.76E-17  1.23E-17  7.60E-18  5.33E-18  3.72E-18  2.18E-18  1.35E-18
             7.82E-19  3.54E-19  1.85E-19  9.19E-20  3.29E-20  1.40E-20  5.68E-21  1.62E-21  6.07E-22
    25       9.06E-19  6.34E-19  3.91E-19  2.65E-19  1.73E-19  9.01E-20  4.99E-20  2.50E-20  8.67E-21  3.55E-21
             1.37E-21  3.69E-22  1.34E-22  4.79E-23  1.22E-23  4.33E-24  1.53E-24  3.89E-25  1.37E-25
    29       3.48E-23  2.43E-23  1.49E-23  9.99E-24  6.42E-24  3.19E-24  1.67E-24  7.75E-25  2.43E-25  9.72E-26
             4.13E-26  1.64E-26  1.02E-26  7.80E-27  6.64E-27  5.95E-27  5.12E-27  3.80E-27  2.64E-27
    30       1.09E-16  7.64E-17  4.73E-17  3.23E-17  2.15E-17  1.16E-17  6.66E-18  3.50E-18  1.30E-18  5.58E-19
             2.25E-19  6.33E-20  2.35E-20  8.70E-21  2.55E-21  1.16E-21  5.94E-22  2.56E-22  1.27E-22
    31       2.14E-17  1.49E-17  9.13E-18  6.15E-18  4.01E-18  2.17E-18  1.33E-18  8.21E-19  4.23E-19  2.44E-19
             1.34E-19  5.77E-20  2.94E-20  1.43E-20  5.05E-21  2.14E-21  8.64E-22  2.46E-22  9.19E-23
    32       7.29E-19  5.09E-19  3.11E-19  2.09E-19  1.34E-19  6.72E-20  3.59E-20  1.74E-20  5.78E-21  2.31E-21
             8.81E-22  2.35E-22  8.46E-23  3.02E-23  7.69E-24  2.73E-24  9.65E-25  2.44E-25  8.64E-26
    37       2.38E-23  1.66E-23  1.01E-23  6.68E-24  4.20E-24  2.01E-24  1.02E-24  4.58E-25  1.40E-25  5.41E-26
             2.12E-26  6.89E-27  3.50E-27  2.24E-27  1.68E-27  1.46E-27  1.24E-27  9.11E-28  6.30E-28
    38       6.54E-17  4.58E-17  2.81E-17  1.90E-17  1.24E-17  6.41E-18  3.54E-18  1.78E-18  6.24E-19  2.59E-19
             1.01E-19  2.78E-20  1.02E-20  3.72E-21  1.03E-21  4.34E-22  2.02E-22  7.92E-23  3.77E-23
    39       1.00E-17  6.97E-18  4.18E-18  2.73E-18  1.69E-18  8.17E-19  4.43E-19  2.35E-19  1.01E-19  5.29E-20
             2.70E-20  1.08E-20  5.33E-21  2.53E-21  8.77E-22  3.69E-22  1.48E-22  4.19E-23  1.56E-23
    40       5.74E-19  4.00E-19  2.42E-19  1.61E-19  1.01E-19  4.90E-20  2.54E-20  1.19E-20  3.83E-21  1.50E-21
             5.66E-22  1.49E-22  5.36E-23  1.91E-23  4.86E-24  1.72E-24  6.10E-25  1.54E-25  5.46E-26
    46       1.74E-23  1.21E-23  7.26E-24  4.75E-24  2.93E-24  1.35E-24  6.61E-25  2.91E-25  8.67E-26  3.29E-26
             1.25E-26  3.63E-27  1.60E-27  8.61E-28  5.45E-28  4.45E-28  3.68E-28  2.66E-28  1.83E-28
    47       4.23E-17  2.95E-17  1.80E-17  1.20E-17  7.66E-18  3.81E-18  2.03E-18  9.80E-19  3.28E-19  1.32E-19
             5.09E-20  1.37E-20  4.98E-21  1.80E-21  4.85E-22  1.93E-22  8.33E-23  2.97E-23  1.35E-23
    48       9.95E-18  6.87E-18  4.06E-18  2.60E-18  1.56E-18  7.02E-19  3.51E-19  1.67E-19  6.17E-20  2.89E-20
             1.35E-20  4.96E-21  2.32E-21  1.07E-21  3.59E-22  1.49E-22  5.94E-23  1.67E-23  6.22E-24
    49       4.49E-19  3.12E-19  1.87E-19  1.23E-19  7.58E-20  3.54E-20  1.78E-20  8.13E-21  2.54E-21  9.84E-22
             3.67E-22  9.62E-23  3.44E-23  1.23E-23  3.12E-24  1.10E-24  3.90E-25  9.88E-26  3.49E-26

   INREP
   -----
     4       3.46E-14  2.44E-14  1.54E-14  1.09E-14  7.69E-15  4.82E-15  3.36E-15  2.31E-15  1.35E-15  8.61E-16
             5.24E-16  2.56E-16  1.42E-16  7.57E-17  3.20E-17  1.72E-17  9.45E-18  4.18E-18  2.09E-18
     5       3.39E-15  2.39E-15  1.51E-15  1.06E-15  7.48E-16  4.64E-16  3.18E-16  2.12E-16  1.16E-16  6.91E-17
             3.90E-17  1.73E-17  9.00E-18  4.52E-18  1.73E-18  8.38E-19  4.13E-19  1.62E-19  7.68E-20
     6       8.34E-16  5.89E-16  3.70E-16  2.59E-16  1.80E-16  1.08E-16  7.11E-17  4.48E-17  2.23E-17  1.23E-17
             6.42E-18  2.60E-18  1.28E-18  6.14E-19  2.23E-19  1.03E-19  4.79E-20  1.76E-20  8.04E-21
     7       2.59E-16  1.82E-16  1.14E-16  7.86E-17  5.35E-17  3.07E-17  1.92E-17  1.14E-17  5.24E-18  2.72E-18
             1.35E-18  5.19E-19  2.48E-19  1.16E-19  4.05E-20  1.78E-20  7.85E-21  2.66E-21  1.15E-21
     8       1.31E-16  9.19E-17  5.68E-17  3.87E-17  2.56E-17  1.38E-17  8.03E-18  4.34E-18  1.73E-18  8.03E-19
             3.59E-19  1.21E-19  5.27E-20  2.29E-20  7.56E-21  3.28E-21  1.44E-21  4.96E-22  2.19E-22
     9       7.60E-17  5.31E-17  3.26E-17  2.19E-17  1.42E-17  7.27E-18  4.01E-18  2.03E-18  7.30E-19  3.13E-19
             1.29E-19  3.87E-20  1.55E-20  6.25E-21  1.90E-21  7.97E-22  3.46E-22  1.20E-22  5.31E-23
    10       5.27E-17  3.67E-17  2.22E-17  1.47E-17  9.30E-18  4.55E-18  2.40E-18  1.16E-18  3.93E-19  1.62E-19
             6.47E-20  1.87E-20  7.31E-21  2.87E-21  8.43E-22  3.40E-22  1.41E-22  4.60E-23  1.97E-23
    11       3.91E-17  2.71E-17  1.62E-17  1.06E-17  6.52E-18  3.05E-18  1.54E-18  7.15E-19  2.31E-19  9.28E-20
             3.61E-20  1.01E-20  3.87E-21  1.48E-21  4.23E-22  1.65E-22  6.62E-23  2.04E-23  8.42E-24
    12       3.04E-17  2.10E-17  1.24E-17  7.98E-18  4.80E-18  2.15E-18  1.05E-18  4.71E-19  1.47E-19  5.75E-20
             2.19E-20  6.01E-21  2.25E-21  8.49E-22  2.35E-22  8.99E-23  3.50E-23  1.03E-23  4.14E-24
    13       2.45E-17  1.69E-17  9.85E-18  6.22E-18  3.65E-18  1.58E-18  7.47E-19  3.26E-19  9.84E-20  3.79E-20
             1.42E-20  3.83E-21  1.42E-21  5.25E-22  1.42E-22  5.33E-23  2.03E-23  5.78E-24  2.26E-24
    14       2.03E-17  1.39E-17  8.00E-18  4.97E-18  2.86E-18  1.19E-18  5.50E-19  2.34E-19  6.90E-20  2.62E-20
             9.72E-21  2.58E-21  9.44E-22  3.46E-22  9.22E-23  3.41E-23  1.27E-23  3.53E-24  1.35E-24
    15       1.70E-17  1.16E-17  6.60E-18  4.03E-18  2.26E-18  9.12E-19  4.11E-19  1.71E-19  4.95E-20  1.85E-20
             6.82E-21  1.79E-21  6.51E-22  2.37E-22  6.23E-23  2.28E-23  8.41E-24  2.28E-24  8.55E-25
    16       1.35E-17  9.18E-18  5.18E-18  3.12E-18  1.73E-18  6.78E-19  3.01E-19  1.24E-19  3.52E-20  1.31E-20
             4.80E-21  1.25E-21  4.52E-22  1.63E-22  4.26E-23  1.55E-23  5.65E-24  1.51E-24  5.59E-25
    17       1.15E-17  7.79E-18  4.35E-18  2.59E-18  1.41E-18  5.41E-19  2.36E-19  9.55E-20  2.69E-20  9.93E-21
             3.61E-21  9.38E-22  3.37E-22  1.21E-22  3.14E-23  1.13E-23  4.10E-24  1.08E-24  3.95E-25
    18       1.00E-17  6.71E-18  3.69E-18  2.17E-18  1.16E-18  4.35E-19  1.86E-19  7.47E-20  2.08E-20  7.64E-21
             2.77E-21  7.15E-22  2.56E-22  9.18E-23  2.36E-23  8.49E-24  3.06E-24  7.99E-25  2.90E-25
    19       8.86E-18  5.89E-18  3.19E-18  1.84E-18  9.66E-19  3.54E-19  1.50E-19  5.95E-20  1.64E-20  5.99E-21
             2.16E-21  5.57E-22  1.99E-22  7.12E-23  1.83E-23  6.54E-24  2.35E-24  6.08E-25  2.19E-25
    20       7.91E-18  5.23E-18  2.79E-18  1.58E-18  8.17E-19  2.93E-19  1.22E-19  4.81E-20  1.31E-20  4.79E-21
             1.72E-21  4.43E-22  1.58E-22  5.63E-23  1.44E-23  5.14E-24  1.84E-24  4.74E-25  1.70E-25
    21       7.13E-18  4.68E-18  2.46E-18  1.38E-18  6.98E-19  2.46E-19  1.01E-19  3.95E-20  1.07E-20  3.89E-21
             1.40E-21  3.58E-22  1.28E-22  4.54E-23  1.16E-23  4.13E-24  1.47E-24  3.78E-25  1.36E-25
    22       6.47E-18  4.22E-18  2.19E-18  1.21E-18  6.02E-19  2.08E-19  8.48E-20  3.27E-20  8.82E-21  3.20E-21
             1.15E-21  2.93E-22  1.04E-22  3.71E-23  9.45E-24  3.36E-24  1.20E-24  3.06E-25  1.09E-25
    23       5.86E-18  3.80E-18  1.94E-18  1.06E-18  5.20E-19  1.76E-19  7.13E-20  2.73E-20  7.32E-21  2.65E-21
             9.48E-22  2.42E-22  8.60E-23  3.06E-23  7.78E-24  2.76E-24  9.83E-25  2.51E-25  8.95E-26
    24       5.32E-18  3.43E-18  1.73E-18  9.29E-19  4.51E-19  1.51E-19  6.04E-20  2.30E-20  6.14E-21  2.21E-21
             7.92E-22  2.02E-22  7.17E-23  2.55E-23  6.47E-24  2.30E-24  8.16E-25  2.08E-25  7.40E-26
    25       4.87E-18  3.12E-18  1.55E-18  8.25E-19  3.96E-19  1.30E-19  5.18E-20  1.96E-20  5.21E-21  1.88E-21
             6.71E-22  1.71E-22  6.07E-23  2.15E-23  5.47E-24  1.94E-24  6.88E-25  1.75E-25  6.23E-26
    26       4.42E-18  2.81E-18  1.38E-18  7.26E-19  3.44E-19  1.12E-19  4.42E-20  1.67E-20  4.41E-21  1.59E-21
             5.66E-22  1.44E-22  5.11E-23  1.81E-23  4.60E-24  1.63E-24  5.79E-25  1.47E-25  5.22E-26
    27       4.07E-18  2.57E-18  1.25E-18  6.49E-19  3.05E-19  9.78E-20  3.84E-20  1.44E-20  3.80E-21  1.37E-21
             4.87E-22  1.24E-22  4.39E-23  1.56E-23  3.95E-24  1.40E-24  4.96E-25  1.26E-25  4.47E-26
    28       3.72E-18  2.34E-18  1.12E-18  5.78E-19  2.68E-19  8.52E-20  3.32E-20  1.24E-20  3.27E-21  1.17E-21
             4.18E-22  1.06E-22  3.77E-23  1.34E-23  3.39E-24  1.20E-24  4.25E-25  1.08E-25  3.83E-26
    29       3.41E-18  2.13E-18  1.01E-18  5.16E-19  2.37E-19  7.46E-20  2.89E-20  1.08E-20  2.83E-21  1.02E-21
             3.61E-22  9.19E-23  3.26E-23  1.15E-23  2.92E-24  1.04E-24  3.67E-25  9.30E-26  3.30E-26
    30       3.10E-18  1.93E-18  9.05E-19  4.56E-19  2.08E-19  6.48E-20  2.50E-20  9.31E-21  2.44E-21  8.72E-22
             3.10E-22  7.89E-23  2.80E-23  9.90E-24  2.51E-24  8.88E-25  3.14E-25  7.97E-26  2.83E-26
    31       2.85E-18  1.76E-18  8.16E-19  4.07E-19  1.84E-19  5.69E-20  2.19E-20  8.11E-21  2.12E-21  7.58E-22
             2.70E-22  6.85E-23  2.43E-23  8.59E-24  2.18E-24  7.70E-25  2.73E-25  6.91E-26  2.45E-26
    32       2.65E-18  1.62E-18  7.45E-19  3.68E-19  1.65E-19  5.06E-20  1.94E-20  7.17E-21  1.87E-21  6.68E-22
             2.38E-22  6.03E-23  2.14E-23  7.56E-24  1.92E-24  6.78E-25  2.40E-25  6.08E-26  2.15E-26
    33       2.46E-18  1.50E-18  6.82E-19  3.34E-19  1.49E-19  4.52E-20  1.73E-20  6.37E-21  1.66E-21  5.92E-22
             2.11E-22  5.35E-23  1.89E-23  6.70E-24  1.70E-24  6.00E-25  2.12E-25  5.38E-26  1.91E-26
    34       2.24E-18  1.35E-18  6.09E-19  2.96E-19  1.31E-19  3.95E-20  1.50E-20  5.53E-21  1.44E-21  5.13E-22
             1.82E-22  4.62E-23  1.64E-23  5.79E-24  1.47E-24  5.19E-25  1.84E-25  4.65E-26  1.65E-26
    35       2.12E-18  1.27E-18  5.66E-19  2.73E-19  1.20E-19  3.58E-20  1.36E-20  4.99E-21  1.30E-21  4.62E-22
             1.64E-22  4.17E-23  1.48E-23  5.22E-24  1.32E-24  4.68E-25  1.65E-25  4.19E-26  1.48E-26
    36       1.96E-18  1.17E-18  5.15E-19  2.46E-19  1.07E-19  3.19E-20  1.21E-20  4.43E-21  1.15E-21  4.09E-22
             1.45E-22  3.69E-23  1.30E-23  4.62E-24  1.17E-24  4.14E-25  1.46E-25  3.70E-26  1.31E-26
    37       1.85E-18  1.10E-18  4.78E-19  2.27E-19  9.82E-20  2.91E-20  1.09E-20  4.01E-21  1.04E-21  3.70E-22
             1.31E-22  3.33E-23  1.18E-23  4.17E-24  1.06E-24  3.74E-25  1.32E-25  3.35E-26  1.18E-26
    38       1.70E-18  1.00E-18  4.33E-19  2.04E-19  8.75E-20  2.57E-20  9.67E-21  3.54E-21  9.15E-22  3.26E-22
             1.16E-22  2.93E-23  1.04E-23  3.67E-24  9.30E-25  3.29E-25  1.16E-25  2.95E-26  1.04E-26
    39       1.57E-18  9.20E-19  3.92E-19  1.83E-19  7.82E-20  2.29E-20  8.58E-21  3.13E-21  8.09E-22  2.88E-22
             1.02E-22  2.59E-23  9.18E-24  3.25E-24  8.22E-25  2.91E-25  1.03E-25  2.60E-26  9.21E-27
    40       1.47E-18  8.56E-19  3.61E-19  1.68E-19  7.11E-20  2.07E-20  7.74E-21  2.82E-21  7.29E-22  2.59E-22
