  HE
 24.58
  6.00000  0.00000 -0.66030  1.00000    0.2200E 04    0.1611E 03    0.4614E-05
  6.00000  0.00000 -0.66030  1.00000    0.2300E 04    0.1684E 03    0.3875E-05
  6.00000  0.00000 -0.66030  1.00000    0.2400E 04    0.1758E 03    0.3276E-05
  6.00000  0.00000 -0.66030  1.00000    0.2500E 04    0.1831E 03    0.2775E-05
  6.00000  0.00000 -0.66030  1.00000    0.2600E 04    0.1905E 03    0.2383E-05
  6.00000  0.00000 -0.66030  1.00000    0.2700E 04    0.1978E 03    0.2040E-05
  6.00000  0.00000 -0.66030  1.00000    0.2800E 04    0.2052E 03    0.1762E-05
  6.00000  0.00000 -0.66030  1.00000    0.2900E 04    0.2125E 03    0.1533E-05
  6.00000  0.00000 -0.66030  1.00000    0.3000E 04    0.2199E 03    0.1334E-05
  6.00000  0.00000 -0.66030  1.00000    0.3100E 04    0.2272E 03    0.1178E-05
  6.00000  0.00000 -0.66030  1.00000    0.3200E 04    0.2346E 03    0.1033E-05
  6.00000  0.00000 -0.66030  1.00000    0.3300E 04    0.2420E 03    0.9196E-06
  6.00000  0.00000 -0.66030  1.00000    0.3400E 04    0.2493E 03    0.8146E-06
  6.00000  0.00000 -0.66030  1.00000    0.3500E 04    0.2567E 03    0.7292E-06
  6.00000  0.00000 -0.66030  1.00000    0.3600E 04    0.2640E 03    0.6490E-06
  6.00000  0.00000 -0.66030  1.00000    0.3700E 04    0.2714E 03    0.5854E-06
